Timestamp,Orientation_x,Orientation_y,Orientation_z,Orientation_w,Angular_Velocity_x,Angular_Velocity_y,Angular_Velocity_z,Linear_Acceleration_x,Linear_Acceleration_y,Linear_Acceleration_z
1724289495.750431,-0.702154,0.005201,-0.712003,0.002029,0.041905,0.070476,-0.052465,9.816457,-0.147100,0.715885
1724289495.761874,-0.702269,0.005604,-0.711887,0.001667,-0.082362,-0.033685,-0.003473,9.747810,-0.117680,0.657046
1724289495.772080,-0.702552,0.006530,-0.711601,0.001002,-0.186401,-0.086743,0.026145,9.787037,-0.294199,0.411879
1724289495.782048,-0.702874,0.007730,-0.711273,0.000165,-0.282621,-0.095260,0.053041,9.590904,-0.343233,0.245166
1724289495.793066,-0.703127,0.008751,-0.711010,-0.000529,-0.262253,-0.066619,0.055990,9.708583,-0.578592,0.147100
1724289495.803850,-0.703290,0.009536,-0.710838,-0.001287,-0.189839,-0.040911,0.004800,9.738003,-0.774725,0.068647
1724289495.814591,-0.703395,0.010244,-0.710722,-0.002195,-0.216438,0.008203,-0.044070,9.639937,-0.676659,0.009807
1724289495.825356,-0.703373,0.010513,-0.710737,-0.002938,-0.154741,0.018570,-0.071070,9.806650,-0.490333,0.029420
1724289495.836207,-0.703232,0.010273,-0.710880,-0.003129,-0.003054,0.055693,-0.056933,9.826263,-0.421686,0.147100
1724289495.847104,-0.702967,0.009657,-0.711152,-0.002746,0.124163,0.090687,-0.037298,9.777230,-0.431493,0.235360
1724289495.857816,-0.702546,0.009222,-0.711575,-0.002317,0.115262,0.096639,-0.033545,9.796843,-0.500139,0.382459
1724289495.867911,-0.702107,0.009248,-0.712008,-0.002389,0.003630,0.084073,-0.022637,9.826263,-0.460913,0.627626
1724289495.877993,-0.701767,0.009430,-0.712339,-0.002713,-0.078627,0.047019,-0.046181,9.787037,-0.470719,0.598206
1724289495.888802,-0.701504,0.009454,-0.712597,-0.002949,-0.036006,0.004049,-0.070127,9.757617,-0.411879,0.539366
1724289495.899503,-0.701575,0.009363,-0.712525,-0.003644,-0.057317,-0.027908,-0.089361,9.747810,-0.333426,0.362846
1724289495.910202,-0.701679,0.009520,-0.712416,-0.004425,-0.136328,-0.030980,-0.070808,9.894910,-0.186326,0.254973
1724289495.921033,-0.701781,0.009441,-0.712313,-0.004973,-0.059027,-0.014486,-0.058137,9.796843,-0.107873,0.205940
1724289495.931773,-0.701719,0.009231,-0.712375,-0.005171,-0.000384,0.016511,-0.044611,9.894910,-0.098067,0.274586
1724289495.942529,-0.701552,0.008843,-0.712546,-0.004991,0.064490,0.043057,-0.017296,9.924330,-0.176520,0.274586
1724289495.953254,-0.701356,0.008307,-0.712747,-0.004749,0.110671,0.056304,-0.042691,9.934136,-0.254973,0.392266
1724289495.964021,-0.701180,0.007626,-0.712929,-0.004604,0.111893,0.043790,-0.069377,9.924330,-0.205940,0.558979
1724289495.974797,-0.701123,0.007241,-0.712986,-0.004951,0.022934,0.021852,-0.092852,9.924330,-0.147100,0.647239
1724289495.985543,-0.701175,0.007015,-0.712933,-0.005560,-0.052447,-0.027227,-0.096063,9.747810,0.117680,0.598206
1724289495.996283,-0.701414,0.006939,-0.712695,-0.006031,-0.048991,-0.060964,-0.073304,9.806650,0.088260,0.451106
1724289496.006038,-0.701679,0.007238,-0.712425,-0.006658,-0.116379,-0.071628,-0.030526,9.688970,0.186326,0.313813
1724289496.015734,-0.701883,0.007687,-0.712216,-0.007035,-0.123796,-0.066811,0.001623,9.679164,0.137293,0.196133
1724289496.026484,-0.702036,0.008206,-0.712058,-0.007220,-0.105505,-0.044576,0.029095,9.688970,0.107873,0.176520
1724289496.037231,-0.702138,0.008692,-0.711953,-0.007079,-0.057997,-0.029339,0.087511,9.738003,-0.058840,0.127486
1724289496.047981,-0.702177,0.008990,-0.711915,-0.006522,0.037437,-0.000663,0.107093,9.767423,-0.313813,-0.000000
1724289496.058749,-0.702095,0.009101,-0.712000,-0.005918,0.074683,0.026093,0.079831,9.708583,-0.529559,0.176520
1724289496.069513,-0.701901,0.009291,-0.712193,-0.005419,0.028082,0.062692,0.028955,9.875297,-0.637432,0.333426
1724289496.080273,-0.701686,0.008808,-0.712414,-0.005014,0.115942,0.069028,-0.003840,9.826263,-0.539366,0.343233
1724289496.091176,-0.701516,0.008113,-0.712593,-0.004585,0.149610,0.044785,-0.028187,9.796843,-0.451106,0.500139
1724289496.102131,-0.701471,0.007881,-0.712641,-0.004485,0.043563,0.014347,-0.012462,9.894910,-0.441299,0.490333
1724289496.112869,-0.701484,0.007914,-0.712627,-0.004513,0.004660,-0.011397,-0.014224,9.816457,-0.411879,0.392266
1724289496.123631,-0.701488,0.008465,-0.712613,-0.005135,-0.125158,-0.005899,-0.013648,9.747810,-0.313813,0.343233
1724289496.134456,-0.701513,0.009770,-0.712561,-0.006397,-0.323793,-0.002129,0.005201,9.639937,-0.304006,0.411879
1724289496.145543,-0.701605,0.010983,-0.712441,-0.007552,-0.337006,-0.022393,0.005707,9.639937,-0.333426,0.441299
1724289496.156644,-0.701770,0.012259,-0.712244,-0.008831,-0.307387,-0.050056,0.000785,9.767423,-0.323619,0.235360
1724289496.167686,-0.701869,0.013104,-0.712118,-0.009824,-0.249792,-0.020228,-0.021886,9.728197,-0.343233,0.098067
1724289496.177845,-0.701973,0.013447,-0.712002,-0.010247,-0.120777,-0.006074,-0.017575,9.777230,-0.402073,0.147100
1724289496.188788,-0.701954,0.013139,-0.712029,-0.010086,0.051243,0.010699,-0.018727,9.747810,-0.441299,0.117680
1724289496.199836,-0.701759,0.012491,-0.712237,-0.009833,0.119922,0.052534,-0.050702,9.875297,-0.294199,0.176520
1724289496.210865,-0.701456,0.011574,-0.712558,-0.009380,0.157900,0.083915,-0.062186,9.865490,-0.333426,0.343233
1724289496.220879,-0.701121,0.010115,-0.712918,-0.008680,0.298329,0.081350,-0.077597,9.747810,-0.205940,0.441299
1724289496.230795,-0.700688,0.009376,-0.713348,-0.009110,0.113778,0.094510,-0.138632,9.836070,-0.039227,0.706079
1724289496.240855,0.700387,-0.009387,0.713629,0.010197,-0.158266,0.050876,-0.116309,9.836070,0.117680,0.706079
1724289496.250839,0.700505,-0.009480,0.713502,0.010845,-0.119520,-0.022585,-0.066584,9.767423,0.205940,0.588399
1724289496.260874,0.700740,-0.009851,0.713256,0.011510,-0.099920,-0.073461,-0.022096,9.747810,0.254973,0.392266
1724289496.270841,0.700888,-0.010853,0.713079,0.012519,-0.279794,-0.046757,0.037176,9.806650,0.127486,0.294199
1724289496.280885,0.700953,-0.011869,0.712987,0.013194,-0.267332,-0.015359,0.061191,9.796843,-0.019613,0.235360
1724289496.290745,0.701034,-0.012528,0.712893,0.013313,-0.134076,-0.024801,0.081978,9.836070,-0.186326,0.254973
1724289496.300929,0.701097,-0.012819,0.712829,0.013145,-0.036425,-0.022323,0.071297,9.904716,-0.343233,0.274586
1724289496.310898,0.701131,-0.012676,0.712806,0.012696,0.058085,-0.003508,0.049340,9.816457,-0.392266,0.176520
1724289496.320996,0.701133,-0.011987,0.712831,0.011855,0.207677,0.012078,0.001990,9.738003,-0.490333,0.156906
1724289496.331032,0.700902,-0.011125,0.713080,0.011396,0.222041,0.059044,-0.055379,9.679164,-0.470719,0.362846
1724289496.341148,0.700352,-0.010784,0.713619,0.011774,0.017645,0.101089,-0.092817,9.698777,-0.166713,0.588399
1724289496.351195,0.700128,-0.011151,0.713818,0.012653,-0.186541,0.066357,-0.079412,9.904716,-0.029420,0.813952
1724289496.361119,0.700099,-0.011520,0.713828,0.013321,-0.153275,-0.021066,-0.022061,9.904716,0.039227,0.666852
1724289496.371139,0.700435,-0.012273,0.713477,0.013801,-0.156067,-0.106413,0.032760,9.767423,-0.009807,0.500139
1724289496.382251,0.700851,-0.013567,0.713030,0.014544,-0.302012,-0.112731,0.094492,9.806650,-0.215746,0.284393
1724289496.392237,0.701182,-0.014848,0.712667,0.015175,-0.236475,-0.098768,0.087511,9.502644,-0.254973,0.186326
1724289496.403417,0.701374,-0.016113,0.712431,0.016033,-0.299464,-0.059149,0.053913,9.659550,-0.313813,0.156906
1724289496.414881,-0.701627,0.017574,-0.712125,-0.016990,-0.308365,-0.044506,0.040265,9.787037,-0.304006,0.205940
1724289496.424990,-0.701870,0.018172,-0.711861,-0.017391,-0.146992,-0.070651,0.019164,9.767423,-0.411879,0.215746
1724289496.437463,-0.702126,0.018058,-0.711618,-0.017098,-0.006336,-0.046147,0.010664,9.836070,-0.353039,0.078453
1724289496.448881,-0.702359,0.016871,-0.711446,-0.015842,0.277403,0.004084,-0.028222,9.816457,-0.402073,0.029420
1724289496.459886,-0.702285,0.015288,-0.711584,-0.014526,0.391634,0.088069,-0.044157,9.777230,-0.264780,0.039227
1724289496.470710,0.701560,-0.014063,0.712334,0.014010,0.241938,0.158755,-0.080407,9.787037,-0.205940,0.441299
1724289496.480670,0.700937,-0.013570,0.712952,0.014220,0.075590,0.149103,-0.084614,9.738003,-0.049033,0.686466
1724289496.490660,0.700705,-0.013655,0.713171,0.014591,-0.051644,0.078592,-0.044052,9.855683,0.058840,0.853179
1724289496.500835,0.700690,-0.014055,0.713170,0.014981,-0.087842,0.000995,0.007819,9.806650,0.098067,0.823759
1724289496.511135,0.700757,-0.015100,0.713064,0.015836,-0.237016,-0.044436,0.050615,9.767423,-0.019613,0.617819
1724289496.522471,0.701059,-0.016428,0.712721,0.016569,-0.322903,-0.099327,0.077667,9.885103,-0.284393,0.402073
1724289496.532755,-0.701491,0.016892,-0.712285,-0.016598,-0.078400,-0.097843,0.036687,9.826263,-0.372653,0.127486
1724289496.542765,-0.701596,0.016477,-0.712203,-0.016101,0.103917,-0.038013,0.009425,9.885103,-0.421686,-0.029420
1724289496.552864,-0.701570,0.015645,-0.712264,-0.015291,0.227957,0.029897,-0.019146,9.777230,-0.451106,0.058840
1724289496.562929,0.701166,-0.014701,0.712691,0.014903,0.229336,0.112050,-0.070599,9.688970,-0.196133,0.333426
1724289496.572651,0.700553,-0.014369,0.713287,0.015518,0.013160,0.141983,-0.100967,9.738003,-0.009807,0.735499
1724289496.582455,0.700439,-0.014835,0.713371,0.016348,-0.182684,0.049934,-0.071454,9.875297,0.098067,0.843372
1724289496.593403,0.700639,-0.015279,0.713154,0.016842,-0.163345,-0.065415,0.000471,9.747810,0.117680,0.676659
1724289496.604289,0.701132,-0.015734,0.712650,0.017214,-0.113028,-0.139766,0.053023,9.777230,-0.098067,0.245166
1724289496.615229,0.701754,-0.016068,0.712037,0.016905,-0.018361,-0.097128,0.082362,9.826263,-0.245166,-0.107873
1724289496.625395,0.701698,-0.015826,0.712110,0.016393,0.130830,0.010455,0.040020,9.698777,-0.313813,-0.000000
1724289496.635364,0.701350,-0.016092,0.712439,0.016720,-0.071768,0.090216,-0.008290,9.787037,-0.284393,0.294199
1724289496.646166,0.700931,-0.016384,0.712831,0.017291,-0.140900,0.090949,-0.023736,9.826263,-0.117680,0.608012
1724289496.655896,0.700854,-0.016346,0.712906,0.017366,-0.001658,0.018762,-0.023021,9.875297,-0.039227,0.637432
1724289496.665760,0.700943,-0.016469,0.712815,0.017404,-0.004014,-0.024260,0.012182,9.826263,-0.068647,0.441299
1724289496.675588,0.701139,-0.016828,0.712614,0.017402,-0.063862,-0.057561,0.052674,9.796843,-0.205940,0.333426
1724289496.686538,0.701333,-0.016943,0.712426,0.017164,0.004590,-0.060144,0.056968,9.688970,-0.313813,0.176520
1724289496.697459,0.701571,-0.016816,0.712207,0.016612,0.081856,-0.038397,0.028013,9.777230,-0.431493,0.039227
1724289496.708349,0.701541,-0.016184,0.712265,0.016023,0.175301,0.012235,-0.017698,9.747810,-0.519752,0.039227
1724289496.719131,0.701316,-0.015241,0.712519,0.015510,0.198112,0.067178,-0.041190,9.728197,-0.333426,0.225553
1724289496.728839,0.700975,-0.014719,0.712863,0.015613,0.043581,0.097808,-0.081577,9.826263,-0.147100,0.460913
1724289496.739604,0.700697,-0.014423,0.713136,0.015896,0.014451,0.067963,-0.060441,9.698777,0.000000,0.578592
1724289496.750393,0.700650,-0.014679,0.713165,0.016430,-0.103899,0.022480,-0.049829,9.836070,0.029420,0.608012
1724289496.761158,0.700727,-0.014965,0.713074,0.016847,-0.122138,-0.031433,0.013771,9.836070,-0.029420,0.529559
1724289496.770871,0.700934,-0.015173,0.712869,0.016701,-0.002409,-0.059725,0.042830,9.777230,-0.127486,0.382459
1724289496.780556,0.701047,-0.015378,0.712755,0.016619,-0.008447,-0.040736,0.052185,9.806650,-0.205940,0.304006
1724289496.791297,0.701098,-0.015569,0.712701,0.016626,-0.037577,-0.007069,0.028170,9.826263,-0.333426,0.245166
1724289496.802051,0.701102,-0.015747,0.712687,0.016855,-0.044401,0.000279,-0.010367,9.855683,-0.215746,0.372653
1724289496.811734,0.701113,-0.015941,0.712666,0.017118,-0.061628,-0.011694,-0.011921,9.787037,-0.186326,0.343233
1724289496.822478,0.701158,-0.015903,0.712620,0.017242,-0.013998,-0.006528,-0.012793,9.836070,-0.078453,0.294199
1724289496.833223,0.701174,-0.015999,0.712600,0.017318,-0.022619,-0.003299,0.004573,9.679164,-0.117680,0.225553
1724289496.842905,0.701169,-0.016119,0.712601,0.017384,-0.027751,0.004625,0.016179,9.787037,-0.137293,0.274586
1724289496.852610,0.701136,-0.016158,0.712636,0.017246,0.012584,0.018692,0.029671,9.777230,-0.117680,0.274586
1724289496.863361,0.701047,-0.016108,0.712728,0.017111,0.034750,0.021904,0.019635,9.806650,-0.117680,0.382459
1724289496.874119,0.700955,-0.016138,0.712820,0.017007,0.004119,0.029915,0.018692,9.806650,-0.284393,0.353039
1724289496.883815,0.700919,-0.016136,0.712861,0.016762,0.035186,0.007365,0.029618,9.806650,-0.323619,0.480526
1724289496.894560,0.700962,-0.016105,0.712825,0.016571,0.032393,-0.013788,0.016197,9.816457,-0.264780,0.313813
1724289496.905288,0.701006,-0.016015,0.712788,0.016340,0.038746,-0.004049,0.008203,9.767423,-0.284393,0.215746
1724289496.916036,0.701035,-0.015605,0.712777,0.015997,0.098803,0.008221,-0.012881,9.767423,-0.294199,0.294199
1724289496.925727,0.700953,-0.015164,0.712871,0.015784,0.093881,0.032917,-0.023056,9.679164,-0.147100,0.411879
1724289496.936487,0.700832,-0.014955,0.712995,0.015809,0.026843,0.035605,-0.029339,9.728197,-0.196133,0.372653
1724289496.947245,0.700724,-0.014847,0.713103,0.015793,0.017628,0.035186,-0.010838,9.904716,-0.127486,0.519752
1724289496.956944,0.700629,-0.014837,0.713197,0.015742,0.008482,0.020263,0.017994,9.757617,-0.117680,0.441299
1724289496.966645,0.700586,-0.015110,0.713236,0.015653,-0.021293,0.003805,0.055414,9.885103,-0.264780,0.382459
1724289496.977398,0.700609,-0.015435,0.713208,0.015575,-0.044244,-0.002007,0.056112,9.894910,-0.353039,0.382459
1724289496.988157,0.700646,-0.015504,0.713172,0.015493,0.002321,-0.020001,0.015080,9.865490,-0.402073,0.304006
1724289496.997844,0.700651,-0.015515,0.713165,0.015581,-0.010734,-0.002897,-0.033545,9.777230,-0.372653,0.392266
1724289497.007548,0.700652,-0.015492,0.713157,0.015963,-0.048764,0.014137,-0.064420,9.826263,-0.245166,0.382459
1724289497.018312,0.700635,-0.015427,0.713167,0.016311,-0.043720,-0.008954,-0.064333,9.816457,-0.117680,0.441299
1724289497.029075,0.700643,-0.015284,0.713156,0.016540,-0.006964,-0.014643,-0.041242,9.728197,-0.107873,0.382459
1724289497.038784,0.700700,-0.015244,0.713096,0.016766,-0.024784,-0.019146,-0.013334,9.806650,-0.098067,0.353039
1724289497.049534,0.700656,-0.015629,0.713120,0.017207,-0.078976,-0.002758,0.001012,9.738003,0.029420,0.421686
1724289497.060308,0.700640,-0.016666,0.713093,0.018020,-0.270858,0.003927,0.027576,9.875297,-0.058840,0.519752
1724289497.071059,0.700780,-0.017664,0.712917,0.018540,-0.203017,-0.037926,0.061872,9.845877,-0.274586,0.411879
1724289497.080751,0.701026,-0.018035,0.712669,0.018428,-0.039759,-0.068207,0.057962,10.002783,-0.343233,0.284393
1724289497.091511,0.701199,-0.017920,0.712516,0.017902,0.073356,-0.056968,0.055117,10.002783,-0.441299,0.166713
1724289497.102295,0.701283,-0.017478,0.712461,0.017209,0.160675,-0.011153,0.015568,9.757617,-0.539366,0.127486
1724289497.111940,0.701143,-0.016897,0.712620,0.016914,0.123726,0.049515,-0.045379,9.816457,-0.411879,0.274586
1724289497.121639,0.700932,-0.016653,0.712824,0.017281,0.003613,0.063024,-0.094230,9.747810,-0.235360,0.549172
1724289497.132387,0.700811,-0.016735,0.712927,0.017865,-0.093201,0.025080,-0.072361,9.816457,-0.019613,0.627626
1724289497.143161,0.700990,-0.016874,0.712740,0.018183,-0.058678,-0.053285,-0.020455,9.836070,0.009807,0.549172
1724289497.152865,0.701367,-0.017118,0.712360,0.018310,-0.044139,-0.106221,0.014870,9.767423,-0.117680,0.411879
1724289497.163125,0.701738,-0.017324,0.711992,0.018215,-0.026215,-0.115227,0.041207,9.649744,-0.284393,0.117680
1724289497.174287,0.701953,-0.017418,0.711781,0.018046,0.005585,-0.068173,0.041504,9.669357,-0.421686,0.000000
1724289497.184347,0.701958,-0.017455,0.711775,0.018058,-0.006545,0.001710,-0.001204,9.659550,-0.333426,0.000000
1724289497.194325,0.701827,-0.017398,0.711902,0.018214,-0.015499,0.032795,-0.025342,9.620324,-0.294199,0.235360
1724289497.204342,0.701689,-0.017336,0.712034,0.018437,-0.028082,0.034488,-0.040247,9.747810,-0.196133,0.323619
1724289497.214502,0.701620,-0.017340,0.712097,0.018593,-0.022619,0.019042,-0.017890,9.787037,-0.176520,0.362846
1724289497.224563,0.701589,-0.017552,0.712118,0.018788,-0.044122,0.003124,0.001152,9.894910,-0.274586,0.441299
1724289497.234440,0.701579,-0.017974,0.712109,0.019094,-0.102468,0.006545,0.010280,9.845877,-0.235360,0.392266
1724289497.244792,0.701622,-0.018368,0.712048,0.019416,-0.108647,-0.010524,0.009844,9.865490,-0.323619,0.392266
1724289497.255102,0.701715,-0.018708,0.711941,0.019631,-0.081594,-0.021101,0.009442,9.934136,-0.431493,0.333426
1724289497.266394,0.701805,-0.019049,0.711835,0.019956,-0.087842,-0.028152,-0.002618,9.767423,-0.460913,0.215746
1724289497.277282,0.701801,-0.019419,0.711813,0.020499,-0.128718,-0.002548,-0.023754,10.002783,-0.490333,0.245166
