Timestamp,Orientation_x,Orientation_y,Orientation_z,Orientation_w,Angular_Velocity_x,Angular_Velocity_y,Angular_Velocity_z,Linear_Acceleration_x,Linear_Acceleration_y,Linear_Acceleration_z
1724289497.897514,0.281614,-0.006915,0.283836,0.009207,-0.036331,0.040383,-0.077187,10.025338,-0.048053,0.409918
1724289497.907781,0.422745,-0.010759,0.425434,0.013298,-0.033182,0.025548,-0.068761,10.008667,0.009807,0.383440
1724289497.919474,0.563847,-0.014534,0.567064,0.017403,-0.028894,0.014708,-0.066028,9.959634,0.067666,0.353039
1724289497.929785,0.704898,-0.018216,0.708746,0.021541,-0.031564,0.005934,-0.062561,9.946885,0.114738,0.329503
1724289497.941107,0.704904,-0.018109,0.708731,0.021920,-0.037788,0.002126,-0.055100,9.912562,0.165732,0.317735
1724289497.952371,0.704939,-0.018082,0.708687,0.022288,-0.048124,-0.005231,-0.043673,9.862548,0.209862,0.308909
1724289497.962603,0.705012,-0.018086,0.708605,0.022586,-0.044836,-0.015434,-0.028074,9.839993,0.215746,0.272625
1724289497.974063,0.705098,-0.018107,0.708512,0.022788,-0.032529,-0.019885,-0.011203,9.807631,0.195152,0.225553
1724289497.985394,0.705179,-0.018149,0.708426,0.022897,-0.025983,-0.016478,0.004081,9.782133,0.151022,0.190249
1724289497.995586,0.705240,-0.018216,0.708364,0.022905,-0.014558,-0.010400,0.019439,9.778211,0.082376,0.164752
1724289498.005979,0.705263,-0.018296,0.708340,0.022849,-0.005782,0.000433,0.031079,9.763501,0.013729,0.154945
1724289498.017339,0.705248,-0.018402,0.708355,0.022761,-0.003400,0.009566,0.036525,9.762520,-0.068647,0.188288
1724289498.027590,0.705208,-0.018525,0.708396,0.022624,0.000255,0.014560,0.040846,9.779191,-0.153964,0.219669
1724289498.038033,0.705168,-0.018641,0.708439,0.022443,0.008599,0.015352,0.044771,9.784095,-0.230456,0.236340
1724289498.049058,0.705127,-0.018753,0.708484,0.022212,0.016362,0.014882,0.042911,9.795863,-0.310871,0.246147
1724289498.059452,0.705079,-0.018825,0.708537,0.021976,0.022024,0.016949,0.038617,9.822341,-0.383440,0.267722
1724289498.070527,0.705024,-0.018852,0.708599,0.021734,0.029377,0.018167,0.031885,9.831167,-0.435415,0.296161
1724289498.080896,0.704982,-0.018856,0.708647,0.021523,0.028334,0.015137,0.022852,9.853722,-0.458951,0.327542
1724289498.092226,0.704958,-0.018824,0.708678,0.021333,0.030990,0.006585,0.013956,9.877258,-0.474642,0.334407
1724289498.103448,0.704954,-0.018767,0.708687,0.021218,0.025976,0.000707,0.002632,9.876277,-0.458951,0.348136
1724289498.114296,0.704979,-0.018703,0.708665,0.021182,0.014074,-0.006740,-0.009793,9.883142,-0.432473,0.355981
1724289498.125353,0.705041,-0.018628,0.708603,0.021239,0.004273,-0.016078,-0.021227,9.875297,-0.380498,0.344213
1724289498.135507,0.705147,-0.018598,0.708493,0.021417,-0.016418,-0.026524,-0.029150,9.862548,-0.303025,0.324600
1724289498.145546,0.705287,-0.018614,0.708345,0.021654,-0.033451,-0.037427,-0.032610,9.850780,-0.216727,0.300083
1724289498.156351,0.705459,-0.018653,0.708166,0.021898,-0.039434,-0.046974,-0.027149,9.830186,-0.146119,0.258896
1724289498.166444,0.705641,-0.018704,0.707977,0.022086,-0.034259,-0.050494,-0.018900,9.790959,-0.097086,0.201036
1724289498.176750,0.705808,-0.018773,0.707805,0.022224,-0.029149,-0.047085,-0.010442,9.770365,-0.060801,0.163771
1724289498.187075,0.705946,-0.018826,0.707663,0.022312,-0.020333,-0.038739,-0.002065,9.758597,-0.040207,0.136312
1724289498.198454,0.706052,-0.018881,0.707554,0.022370,-0.015053,-0.028756,0.003623,9.743887,-0.027459,0.142196
1724289498.208830,0.706140,-0.018938,0.707464,0.022379,-0.011214,-0.025585,0.010898,9.755655,-0.039227,0.146119
1724289498.218731,0.706216,-0.018978,0.707389,0.022339,-0.000051,-0.021775,0.016366,9.766443,-0.043149,0.155926
1724289498.229607,0.706279,-0.019030,0.707327,0.022271,0.002065,-0.017905,0.021518,9.780172,-0.060801,0.176520
1724289498.239540,0.706327,-0.019086,0.707281,0.022145,0.008632,-0.015207,0.026140,9.804689,-0.085318,0.202017
1724289498.249535,0.706366,-0.019143,0.707246,0.021982,0.014638,-0.012669,0.032524,9.839012,-0.124544,0.227514
1724289498.259581,0.706407,-0.019203,0.707209,0.021793,0.018747,-0.011400,0.036645,9.869413,-0.160829,0.259876
1724289498.270511,0.706465,-0.019260,0.707157,0.021585,0.021843,-0.015835,0.038690,9.911581,-0.189268,0.300083
1724289498.281458,0.706559,-0.019290,0.707069,0.021339,0.028229,-0.024983,0.039965,9.940020,-0.218688,0.320677
1724289498.292222,0.706692,-0.019296,0.706944,0.021066,0.036505,-0.036312,0.037701,9.935117,-0.252031,0.332445
1724289498.302985,0.706869,-0.019270,0.706776,0.020778,0.040965,-0.047901,0.033952,9.934136,-0.271644,0.328523
1724289498.312686,0.707081,-0.019205,0.706573,0.020511,0.044721,-0.055189,0.025756,9.899813,-0.266741,0.303025
1724289498.322367,0.707318,-0.019152,0.706343,0.020290,0.037617,-0.063043,0.018649,9.866471,-0.246147,0.274586
1724289498.333107,0.707575,-0.019094,0.706093,0.020071,0.035259,-0.069745,0.016521,9.835089,-0.215746,0.242224
1724289498.342802,0.707847,-0.019033,0.705829,0.019833,0.039392,-0.074758,0.018230,9.798805,-0.189268,0.195152
1724289498.352532,0.566248,-0.015130,0.564699,0.015760,0.032208,-0.076480,0.021888,9.750752,-0.176520,0.162790
1724289498.363315,0.424607,-0.011150,0.423614,0.011687,0.014354,-0.078887,0.027088,9.720351,-0.173578,0.132390
1724289498.374057,0.282920,-0.007115,0.282574,0.007649,-0.000435,-0.079460,0.030531,9.683086,-0.171616,0.094144
1724289498.384822,0.141182,-0.003040,0.141585,0.003684,-0.022525,-0.076615,0.033194,9.656608,-0.168674,0.056879
1724289498.396637,-0.000609,0.001058,0.000648,-0.000179,-0.039324,-0.071639,0.039170,9.654647,-0.179462,0.020594
1724289498.407479,-0.142441,0.005152,-0.140251,-0.003945,-0.043799,-0.064937,0.046408,9.646802,-0.203978,-0.013729
1724289498.418236,-0.284303,0.009248,-0.281120,-0.007674,-0.045920,-0.057704,0.053400,9.659550,-0.235360,-0.016671
1724289498.429019,-0.426188,0.013385,-0.421966,-0.011387,-0.042317,-0.049984,0.057479,9.672299,-0.283412,-0.015691
1724289498.439771,-0.568100,0.017545,-0.562784,-0.015097,-0.038567,-0.042581,0.057479,9.696816,-0.325581,-0.011768
1724289498.450505,-0.710052,0.021709,-0.703562,-0.018789,-0.033681,-0.035318,0.054086,9.713487,-0.364807,0.003923
1724289498.461232,-0.710162,0.022033,-0.703446,-0.018628,-0.025122,-0.030903,0.047545,9.736042,-0.390305,0.011768
1724289498.471974,-0.710258,0.022292,-0.703346,-0.018424,-0.010339,-0.025353,0.043471,9.760559,-0.407957,0.009807
1724289498.482727,-0.710331,0.022487,-0.703273,-0.018170,0.005156,-0.018769,0.040842,9.788017,-0.425609,0.017652
1724289498.493490,-0.710373,0.022609,-0.703235,-0.017881,0.020550,-0.011168,0.036814,9.809592,-0.436396,0.053937
1724289498.504214,-0.710376,0.022705,-0.703234,-0.017639,0.017926,-0.004810,0.029746,9.823321,-0.428551,0.117680
1724289498.514964,-0.710392,0.022861,-0.703217,-0.017495,-0.002834,-0.008182,0.024374,9.846857,-0.396189,0.186326
1724289498.525766,-0.710460,0.023087,-0.703142,-0.017424,-0.020701,-0.022351,0.023347,9.867451,-0.366769,0.214766
1724289498.536519,-0.710596,0.023360,-0.702996,-0.017429,-0.037645,-0.039511,0.026559,9.865490,-0.323619,0.203978
1724289498.547266,-0.710779,0.023690,-0.702798,-0.017463,-0.048445,-0.052681,0.033139,9.843915,-0.299103,0.162790
1724289498.558012,-0.710983,0.024055,-0.702578,-0.017479,-0.052349,-0.058882,0.042230,9.837051,-0.297141,0.108854
1724289498.568760,-0.711184,0.024382,-0.702364,-0.017436,-0.040534,-0.057971,0.047756,9.819399,-0.301064,0.063743
1724289498.579518,-0.711363,0.024639,-0.702175,-0.017360,-0.024143,-0.052517,0.043693,9.799785,-0.295180,0.044130
1724289498.590263,-0.711528,0.024857,-0.702003,-0.017294,-0.021426,-0.046351,0.036847,9.776249,-0.276548,0.036285
1724289498.600987,-0.711701,0.025039,-0.701823,-0.017225,-0.015509,-0.047358,0.032934,9.756636,-0.256934,0.008826
1724289498.611711,-0.711900,0.025174,-0.701619,-0.017136,-0.006224,-0.052508,0.029955,9.749771,-0.239282,-0.040207
1724289498.622475,-0.712096,0.025257,-0.701420,-0.017016,0.004894,-0.051171,0.027601,9.736042,-0.243205,-0.102970
1724289498.633228,-0.712259,0.025291,-0.701257,-0.016852,0.017932,-0.040438,0.026808,9.713487,-0.256934,-0.144158
1724289498.643974,-0.712376,0.025299,-0.701144,-0.016649,0.026526,-0.025888,0.026909,9.717409,-0.301064,-0.162790
1724289498.654717,-0.712442,0.025278,-0.701082,-0.016448,0.029877,-0.012886,0.023656,9.706622,-0.342252,-0.152984
1724289498.665447,-0.712474,0.025240,-0.701054,-0.016305,0.025705,-0.004472,0.014331,9.680144,-0.369711,-0.126506
1724289498.676220,-0.712493,0.025230,-0.701036,-0.016282,0.007946,-0.000682,0.002405,9.670338,-0.391285,-0.106892
1724289498.686970,-0.712513,0.025258,-0.701013,-0.016353,-0.011720,-0.001346,-0.006843,9.652686,-0.406976,-0.108854
1724289498.697723,-0.712529,0.025294,-0.700992,-0.016482,-0.019748,-0.002227,-0.012338,9.637976,-0.413841,-0.126506
1724289498.708459,-0.712518,0.025341,-0.700998,-0.016644,-0.027143,0.003442,-0.016120,9.636995,-0.439338,-0.147100
1724289498.719197,-0.712461,0.025372,-0.701052,-0.016780,-0.022099,0.017603,-0.014676,9.620324,-0.463855,-0.149061
1724289498.729922,-0.712338,0.025328,-0.701177,-0.016821,0.000075,0.034271,-0.015162,9.624246,-0.487391,-0.133370
1724289498.740654,-0.712143,0.025199,-0.701379,-0.016813,0.017003,0.051737,-0.020506,9.638956,-0.503081,-0.097086
1724289498.751405,-0.711891,0.024983,-0.701642,-0.016812,0.027962,0.065495,-0.029760,9.663473,-0.493274,-0.033343
1724289498.762154,-0.711613,0.024693,-0.701934,-0.016814,0.037699,0.074215,-0.040150,9.719371,-0.460913,0.028439
1724289498.772900,-0.711317,0.024374,-0.702245,-0.016830,0.040054,0.079322,-0.047031,9.785075,-0.408937,0.099047
1724289498.783636,-0.711016,0.024078,-0.702558,-0.016849,0.034687,0.081009,-0.045263,9.854703,-0.357943,0.164752
1724289498.794389,-0.710733,0.023814,-0.702854,-0.016854,0.032816,0.077240,-0.038127,9.910600,-0.320677,0.231437
1724289498.805138,-0.710490,0.023593,-0.703108,-0.016850,0.027449,0.067389,-0.031501,9.967479,-0.293219,0.289296
1724289498.815884,-0.710307,0.023405,-0.703299,-0.016874,0.019452,0.052484,-0.030962,9.984150,-0.248108,0.324600
1724289498.826610,-0.710192,0.023232,-0.703420,-0.016956,0.009612,0.033955,-0.035315,10.007686,-0.190249,0.329503
1724289498.837360,-0.710148,0.023093,-0.703464,-0.017124,-0.006697,0.015912,-0.037238,10.012590,-0.112776,0.321658
1724289498.848112,-0.710177,0.022998,-0.703434,-0.017307,-0.014957,-0.002225,-0.030414,10.010628,-0.033343,0.290277
1724289498.858819,-0.710258,0.022953,-0.703351,-0.017412,-0.011880,-0.016385,-0.015739,10.002783,0.022555,0.241244
1724289498.869576,-0.710371,0.022968,-0.703237,-0.017408,-0.006816,-0.026215,0.006292,9.990034,0.026478,0.205940
1724289498.879653,-0.710512,0.022996,-0.703097,-0.017250,0.011486,-0.033952,0.027492,9.962576,-0.008826,0.159848
1724289498.889994,-0.710668,0.022990,-0.702946,-0.016980,0.035428,-0.038553,0.038519,9.932175,-0.053937,0.129448
1724289498.901328,-0.710825,0.022963,-0.702795,-0.016666,0.045249,-0.039958,0.040912,9.910600,-0.095125,0.101008
1724289498.911759,-0.710981,0.022926,-0.702646,-0.016352,0.048464,-0.039418,0.039621,9.878239,-0.135332,0.076492
1724289498.923255,-0.711134,0.022914,-0.702497,-0.016048,0.043389,-0.039357,0.041745,9.868432,-0.172597,0.067666
1724289498.934558,-0.711305,0.022964,-0.702331,-0.015727,0.038347,-0.043609,0.049141,9.864509,-0.214766,0.051975
1724289498.945005,-0.711485,0.023089,-0.702152,-0.015379,0.032435,-0.047517,0.059901,9.849799,-0.290277,0.022555
1724289498.956509,-0.711669,0.023274,-0.701967,-0.015031,0.025342,-0.048019,0.064982,9.839012,-0.383440,0.001961
1724289498.966765,-0.711861,0.023498,-0.701772,-0.014691,0.018808,-0.046328,0.063341,9.818418,-0.470719,-0.000981
1724289498.976885,-0.712048,0.023741,-0.701581,-0.014370,0.017205,-0.044820,0.054309,9.796843,-0.531520,-0.008826
1724289498.988197,-0.712226,0.024004,-0.701395,-0.014146,0.001288,-0.042572,0.043076,9.785075,-0.568786,-0.016671
1724289498.999602,-0.712408,0.024270,-0.701205,-0.013969,-0.008947,-0.043300,0.036109,9.769385,-0.592322,-0.031381
1724289499.009903,-0.712593,0.024510,-0.701012,-0.013818,-0.008920,-0.043207,0.029824,9.749771,-0.595264,-0.050014
1724289499.022151,-0.712765,0.024728,-0.700832,-0.013697,-0.010945,-0.039783,0.023091,9.745849,-0.588399,-0.079434
1724289499.033046,-0.712905,0.024903,-0.700686,-0.013586,-0.005480,-0.030425,0.016212,9.737023,-0.565844,-0.083357
1724289499.043002,-0.712995,0.025021,-0.700592,-0.013494,-0.001031,-0.017628,0.008297,9.713487,-0.529559,-0.057859
1724289499.053048,-0.713058,0.025115,-0.700526,-0.013432,-0.003217,-0.009573,0.001641,9.700738,-0.465816,-0.016671
1724289499.064222,-0.713115,0.025201,-0.700466,-0.013381,-0.004798,-0.010062,0.000286,9.702700,-0.394227,0.008826
1724289499.075161,-0.713166,0.025283,-0.700412,-0.013354,-0.006507,-0.012050,0.002890,9.704661,-0.322639,0.012749
1724289499.086229,-0.713216,0.025364,-0.700357,-0.013349,-0.011812,-0.013214,0.008924,9.701719,-0.262818,0.005884
1724289499.097345,-0.713259,0.025456,-0.700311,-0.013309,-0.008285,-0.011467,0.016888,9.709564,-0.217708,0.001961
1724289499.108338,-0.713282,0.025591,-0.700284,-0.013244,-0.009599,-0.006386,0.026341,9.731139,-0.183384,-0.005884
1724289499.119414,-0.713287,0.025775,-0.700274,-0.013127,-0.010887,-0.002512,0.040303,9.765462,-0.172597,0.000981
1724289499.130443,-0.713284,0.025975,-0.700273,-0.012915,-0.000414,-0.001415,0.055271,9.792921,-0.197114,0.022555
1724289499.141323,-0.713288,0.026201,-0.700266,-0.012640,0.004908,-0.004561,0.067797,9.817437,-0.238302,0.033343
1724289499.152303,-0.713305,0.026434,-0.700245,-0.012322,0.009708,-0.008863,0.073332,9.845877,-0.297141,0.032362
1724289499.163616,-0.713330,0.026635,-0.700218,-0.012005,0.017284,-0.011842,0.068928,9.874316,-0.346175,0.031381
1724289499.175229,-0.713359,0.026812,-0.700187,-0.011737,0.015818,-0.011791,0.058737,9.879219,-0.390305,0.042169
1724289499.186488,-0.713399,0.026965,-0.700144,-0.011519,0.012950,-0.014868,0.049164,9.884123,-0.411879,0.049033
1724289499.197021,-0.713453,0.027097,-0.700087,-0.011325,0.012107,-0.017006,0.043853,9.891968,-0.421686,0.053937
1724289499.208349,-0.713527,0.027213,-0.700010,-0.011122,0.015156,-0.022958,0.042914,9.891968,-0.427570,0.051975
1724289499.219753,-0.713619,0.027341,-0.699915,-0.010913,0.014895,-0.027993,0.044173,9.872355,-0.452087,0.055898
1724289499.231187,-0.713722,0.027487,-0.699807,-0.010736,0.007655,-0.030728,0.041127,9.849799,-0.485429,0.056879
1724289499.242493,-0.713848,0.027638,-0.699674,-0.010607,0.001227,-0.035479,0.033763,9.831167,-0.496216,0.045111
1724289499.252733,-0.713994,0.027788,-0.699520,-0.010513,-0.004316,-0.038940,0.027478,9.815476,-0.503081,0.020594
1724289499.263598,-0.714155,0.027936,-0.699351,-0.010433,-0.007011,-0.042350,0.024705,9.799785,-0.508965,-0.005884
1724289499.274879,-0.714318,0.028068,-0.699181,-0.010331,-0.002885,-0.041310,0.025642,9.781153,-0.516810,-0.025497
1724289499.286005,-0.714470,0.028168,-0.699024,-0.010197,0.003286,-0.037821,0.025812,9.763501,-0.508965,-0.040207
1724289499.297193,-0.714606,0.028237,-0.698884,-0.010065,0.007193,-0.034535,0.021406,9.743887,-0.506023,-0.032362
1724289499.308364,-0.714743,0.028312,-0.698742,-0.009977,0.001592,-0.035976,0.015455,9.727216,-0.498178,-0.029420
1724289499.319577,-0.714882,0.028435,-0.698595,-0.009977,-0.015457,-0.035448,0.011399,9.722313,-0.478565,-0.021575
