Timestamp,MagneticField_x,MagneticField_y,MagneticField_z
1724743603.959093,-6.200000,-31.130000,-35.860000
1724743603.972787,-3.150000,-27.430000,-37.860000
1724743603.986407,-3.160000,-27.480000,-37.890000
1724743604.000464,-3.120000,-27.440000,-37.870000
1724743604.014536,-3.150000,-27.460000,-37.860000
1724743604.028589,-3.130000,-27.430000,-37.870000
1724743604.042658,-3.150000,-27.440000,-37.890000
1724743604.055655,-3.130000,-27.480000,-37.870000
1724743604.069941,2.440000,-24.210000,-37.090000
1724743604.083149,2.440000,-24.190000,-37.100000
1724743604.096717,2.450000,-24.210000,-37.080000
1724743604.111566,2.420000,-24.230000,-37.090000
1724743604.125998,2.440000,-24.210000,-37.140000
1724743604.139533,2.460000,-24.210000,-37.140000
1724743604.154040,2.460000,-24.210000,-37.090000
1724743604.167500,2.420000,-24.200000,-37.080000
1724743604.181922,2.420000,-24.230000,-37.140000
1724743604.196435,2.450000,-24.210000,-37.140000
1724743604.210814,2.430000,-24.210000,-37.140000
1724743604.224074,2.450000,-24.210000,-37.060000
1724743604.237789,2.420000,-24.230000,-37.080000
1724743604.251533,2.450000,-24.240000,-37.080000
1724743604.266340,2.440000,-24.220000,-37.100000
1724743604.281143,6.860000,-12.320000,-38.190000
1724743604.294574,6.840000,-12.320000,-38.150000
1724743604.308342,6.850000,-12.320000,-38.180000
1724743604.322938,6.850000,-12.350000,-38.190000
1724743604.336672,6.860000,-12.320000,-38.230000
1724743604.351299,6.860000,-12.320000,-38.190000
1724743604.365866,6.850000,-12.310000,-38.180000
1724743604.380023,6.220000,-8.940000,-37.090000
1724743604.394396,6.240000,-8.950000,-37.060000
1724743604.408153,6.270000,-8.950000,-37.080000
1724743604.421833,6.260000,-8.980000,-37.060000
1724743604.436651,6.240000,-8.940000,-37.140000
1724743604.451193,6.260000,-8.950000,-37.090000
1724743604.464766,6.260000,-8.970000,-37.140000
1724743604.478461,6.840000,-8.200000,-37.590000
1724743604.493280,6.840000,-8.210000,-37.550000
1724743604.508072,6.820000,-8.210000,-37.570000
1724743604.521140,6.860000,-8.240000,-37.590000
1724743604.534173,6.860000,-8.220000,-37.620000
1724743604.547143,6.850000,-8.230000,-37.600000
1724743604.561197,6.840000,-8.210000,-37.530000
1724743604.574227,9.600000,-10.990000,-35.370000
1724743604.587233,9.640000,-11.050000,-35.360000
1724743604.601284,9.640000,-11.020000,-35.410000
1724743604.614338,9.640000,-10.990000,-35.370000
1724743604.627470,9.640000,-11.000000,-35.370000
1724743604.641196,9.600000,-11.000000,-35.350000
1724743604.654927,9.650000,-11.040000,-35.360000
1724743604.668721,9.600000,-11.000000,-35.420000
1724743604.682262,9.630000,-11.010000,-35.410000
1724743604.695790,9.610000,-10.990000,-35.390000
1724743604.709316,9.610000,-10.990000,-35.340000
1724743604.722955,9.620000,-11.030000,-35.360000
1724743604.736710,9.650000,-11.030000,-35.360000
1724743604.751511,9.640000,-11.020000,-35.390000
1724743604.767014,9.630000,-10.990000,-35.370000
1724743604.780626,9.610000,-11.010000,-35.410000
1724743604.796165,9.640000,-11.000000,-35.430000
1724743604.809511,9.630000,-10.990000,-35.420000
1724743604.824125,9.610000,-10.990000,-35.410000
1724743604.837554,9.600000,-11.020000,-35.360000
1724743604.852129,9.610000,-11.030000,-35.390000
1724743604.865757,9.640000,-10.990000,-35.420000
1724743604.879107,7.300000,-9.960000,-37.050000
1724743604.892494,7.270000,-9.970000,-37.120000
1724743604.907099,7.280000,-9.960000,-37.080000
1724743604.920596,7.290000,-9.990000,-37.140000
1724743604.934903,7.260000,-9.970000,-37.120000
1724743604.948908,7.290000,-9.970000,-37.050000
1724743604.962961,7.280000,-9.980000,-37.080000
1724743604.977070,7.260000,-9.980000,-37.140000
1724743604.991132,6.090000,-10.160000,-39.890000
1724743605.004169,6.120000,-10.130000,-39.940000
1724743605.017162,6.090000,-10.120000,-39.850000
1724743605.030215,6.120000,-10.130000,-39.920000
1724743605.043178,6.070000,-10.120000,-39.890000
1724743605.057266,6.090000,-10.150000,-39.910000
1724743605.071350,6.110000,-10.130000,-39.890000
1724743605.085380,5.540000,-3.210000,-37.900000
1724743605.099421,5.520000,-3.220000,-37.830000
1724743605.113449,5.520000,-3.210000,-37.860000
1724743605.128112,5.520000,-3.260000,-37.920000
1724743605.141282,5.530000,-3.230000,-37.900000
1724743605.155379,5.520000,-3.230000,-37.920000
1724743605.169396,5.540000,-3.200000,-37.900000
1724743605.183437,1.100000,0.750000,-38.180000
1724743605.197530,1.110000,0.730000,-38.240000
1724743605.211586,1.130000,0.750000,-38.260000
1724743605.225746,1.110000,0.740000,-38.170000
1724743605.239791,1.110000,0.750000,-38.230000
1724743605.253866,1.130000,0.750000,-38.180000
1724743605.269005,1.130000,0.750000,-38.240000
1724743605.283035,1.110000,0.750000,-38.150000
1724743605.297077,1.140000,0.720000,-38.180000
1724743605.311578,1.120000,0.750000,-38.180000
1724743605.327040,1.120000,0.720000,-38.180000
1724743605.341509,1.140000,0.750000,-38.240000
1724743605.356037,1.130000,0.750000,-38.190000
1724743605.369327,1.130000,0.720000,-38.180000
1724743605.382950,1.120000,0.720000,-38.180000
1724743605.396785,1.110000,0.750000,-38.270000
1724743605.411620,1.110000,0.750000,-38.280000
1724743605.425751,1.110000,0.750000,-38.170000
1724743605.439807,1.110000,0.720000,-38.180000
1724743605.454477,1.110000,0.730000,-38.170000
1724743605.470462,1.140000,0.760000,-38.190000
1724743605.486433,1.120000,0.750000,-38.210000
1724743605.501950,-21.310000,8.080000,-36.340000
1724743605.517035,-21.340000,8.080000,-36.340000
1724743605.532111,-21.310000,8.060000,-36.340000
1724743605.547216,-21.310000,8.090000,-36.360000
1724743605.562296,-21.310000,8.070000,-36.310000
1724743605.577485,-21.340000,8.090000,-36.300000
1724743605.591577,-31.140000,2.170000,-32.870000
1724743605.604652,-31.160000,2.180000,-32.940000
1724743605.617657,-31.120000,2.220000,-32.870000
1724743605.631791,-31.130000,2.220000,-32.870000
1724743605.645853,-31.170000,2.220000,-32.940000
1724743605.659934,-31.140000,2.190000,-32.880000
1724743605.673989,-31.140000,2.200000,-32.940000
1724743605.688061,-31.150000,2.200000,-32.850000
1724743605.702162,-32.620000,-3.640000,-34.120000
1724743605.716373,-32.660000,-3.640000,-34.160000
1724743605.730670,-32.600000,-3.690000,-34.160000
1724743605.744882,-32.600000,-3.670000,-34.180000
1724743605.759489,-32.600000,-3.660000,-34.180000
1724743605.772923,-32.600000,-3.680000,-34.150000
1724743605.787344,-32.590000,-3.680000,-34.130000
1724743605.801655,-32.020000,-4.120000,-34.780000
1724743605.815831,-32.030000,-4.110000,-34.720000
1724743605.830481,-32.010000,-4.110000,-34.800000
1724743605.846248,-32.040000,-4.090000,-34.740000
1724743605.859445,-32.020000,-4.130000,-34.740000
1724743605.873588,-32.010000,-4.100000,-34.810000
1724743605.887661,-32.020000,-4.090000,-34.730000
1724743605.902962,-32.030000,-4.080000,-34.750000
1724743605.917391,-32.050000,-4.100000,-34.740000
1724743605.933185,-32.000000,-4.110000,-34.750000
1724743605.948702,-32.030000,-4.100000,-34.740000
1724743605.964299,-32.020000,-4.110000,-34.770000
1724743605.978895,-32.050000,-4.110000,-34.800000
1724743605.992393,-32.020000,-4.100000,-34.780000
1724743606.007010,-37.440000,-4.130000,-29.660000
1724743606.020721,-37.440000,-4.090000,-29.570000
1724743606.035534,-37.470000,-4.110000,-29.600000
1724743606.050440,-37.470000,-4.090000,-29.580000
1724743606.065197,-37.450000,-4.120000,-29.580000
1724743606.078968,-37.460000,-4.110000,-29.660000
1724743606.092695,-37.440000,-4.090000,-29.670000
1724743606.107497,-40.380000,-5.270000,-27.630000
1724743606.123047,-40.430000,-5.300000,-27.570000
1724743606.136741,-40.390000,-5.270000,-27.650000
1724743606.151587,-40.370000,-5.260000,-27.580000
1724743606.166418,-40.370000,-5.290000,-27.630000
1724743606.181271,-40.380000,-5.260000,-27.580000
1724743606.194897,-40.380000,-5.320000,-27.580000
1724743606.208739,-39.940000,-12.910000,-27.790000
1724743606.223304,-39.940000,-12.910000,-27.770000
1724743606.237680,-39.950000,-12.890000,-27.700000
1724743606.251758,-39.980000,-12.930000,-27.770000
1724743606.266175,-39.970000,-12.900000,-27.790000
1724743606.279298,-39.950000,-12.920000,-27.790000
1724743606.293735,-39.940000,-12.900000,-27.740000
1724743606.308963,-38.160000,-18.920000,-26.680000
1724743606.323150,-38.200000,-18.940000,-26.640000
1724743606.336190,-38.160000,-18.910000,-26.680000
1724743606.349246,-38.180000,-18.930000,-26.640000
1724743606.362144,-38.170000,-18.910000,-26.660000
1724743606.375167,-38.180000,-18.940000,-26.650000
1724743606.388195,-38.200000,-18.940000,-26.620000
1724743606.401163,-31.430000,-31.720000,-26.830000
1724743606.414130,-31.450000,-31.700000,-26.860000
1724743606.427043,-31.450000,-31.670000,-26.790000
1724743606.441068,-31.440000,-31.690000,-26.790000
1724743606.455094,-31.420000,-31.710000,-26.830000
1724743606.469104,-31.430000,-31.710000,-26.800000
1724743606.484263,-31.430000,-31.690000,-26.880000
1724743606.497214,-31.430000,-31.700000,-26.780000
1724743606.511209,-31.440000,-31.700000,-26.780000
1724743606.525209,-31.430000,-31.730000,-26.800000
1724743606.539212,-31.430000,-31.700000,-26.830000
1724743606.553210,-31.430000,-31.710000,-26.870000
1724743606.567215,-31.450000,-31.700000,-26.830000
1724743606.581213,-31.460000,-31.700000,-26.790000
1724743606.594203,-31.430000,-31.700000,-26.830000
1724743606.608202,-14.120000,-35.400000,-33.740000
1724743606.622221,-14.120000,-35.360000,-33.720000
1724743606.636222,-14.150000,-35.370000,-33.680000
1724743606.651272,-14.160000,-35.370000,-33.660000
1724743606.664214,-14.120000,-35.400000,-33.660000
1724743606.678226,-14.120000,-35.380000,-33.720000
1724743606.691200,-14.120000,-35.370000,-33.680000
1724743606.705219,-14.120000,-35.370000,-33.650000
1724743606.718242,-8.280000,-31.550000,-35.840000
1724743606.732257,-8.260000,-31.580000,-35.860000
1724743606.746280,-8.250000,-31.540000,-35.860000
1724743606.760351,-8.260000,-31.570000,-35.830000
1724743606.774355,-8.280000,-31.580000,-35.830000
1724743606.788384,-8.280000,-31.570000,-35.830000
1724743606.802421,-8.270000,-31.560000,-35.870000
1724743606.816439,-1.390000,-28.040000,-36.770000
1724743606.830446,-1.360000,-28.020000,-36.780000
1724743606.844432,-1.390000,-28.050000,-36.750000
1724743606.858409,-1.390000,-28.030000,-36.790000
1724743606.872435,-1.360000,-28.060000,-36.750000
1724743606.886436,-1.360000,-28.030000,-36.770000
1724743606.900438,-1.370000,-28.030000,-36.780000
1724743606.914442,2.730000,-25.560000,-37.550000
1724743606.928438,2.750000,-25.560000,-37.530000
1724743606.942427,2.750000,-25.520000,-37.600000
1724743606.956453,2.730000,-25.520000,-37.550000
1724743606.970443,2.730000,-25.530000,-37.550000
1724743606.984429,2.700000,-25.520000,-37.550000
1724743606.998427,2.750000,-25.580000,-37.550000
1724743607.012451,2.730000,-25.540000,-37.640000
1724743607.025408,2.760000,-25.530000,-37.510000
1724743607.038395,2.740000,-25.530000,-37.550000
1724743607.052436,2.720000,-25.550000,-37.550000
1724743607.066448,2.750000,-25.570000,-37.550000
1724743607.080436,2.750000,-25.520000,-37.570000
1724743607.094464,2.760000,-25.520000,-37.520000
1724743607.108566,2.760000,-25.520000,-37.590000
1724743607.121771,5.360000,-17.920000,-39.140000
1724743607.136054,5.390000,-17.910000,-39.100000
1724743607.149339,5.370000,-17.900000,-39.110000
1724743607.162832,5.380000,-17.900000,-39.090000
1724743607.176208,5.390000,-17.920000,-39.170000
1724743607.189781,5.350000,-17.900000,-39.110000
1724743607.203267,5.400000,-17.930000,-39.110000
1724743607.217854,6.560000,-14.520000,-38.950000
1724743607.230938,6.570000,-14.520000,-38.930000
1724743607.243984,6.530000,-14.500000,-38.950000
1724743607.257145,6.530000,-14.520000,-38.920000
1724743607.270147,6.560000,-14.540000,-38.960000
1724743607.283018,6.560000,-14.520000,-39.020000
1724743607.296235,6.570000,-14.520000,-38.950000
1724743607.309452,6.560000,-14.510000,-38.990000
1724743607.323915,5.390000,-9.840000,-41.020000
1724743607.337271,5.380000,-9.820000,-41.000000
1724743607.351348,5.380000,-9.820000,-41.000000
1724743607.365621,5.400000,-9.820000,-41.000000
1724743607.378732,5.390000,-9.820000,-40.980000
1724743607.393061,5.380000,-9.820000,-40.950000
1724743607.406330,5.390000,-9.820000,-41.020000
1724743607.420451,7.140000,-6.610000,-37.460000
1724743607.434766,7.130000,-6.590000,-37.370000
1724743607.448138,7.100000,-6.590000,-37.390000
1724743607.461410,7.130000,-6.590000,-37.370000
1724743607.476097,7.150000,-6.590000,-37.460000
1724743607.489375,7.140000,-6.570000,-37.400000
1724743607.502795,7.150000,-6.580000,-37.370000
1724743607.516194,7.140000,-6.590000,-37.370000
1724743607.529570,6.120000,-1.180000,-38.830000
1724743607.542680,6.100000,-1.190000,-38.790000
1724743607.557021,6.130000,-1.150000,-38.790000
1724743607.570367,6.090000,-1.150000,-38.790000
1724743607.583648,6.120000,-1.160000,-38.830000
1724743607.599369,6.120000,-1.150000,-38.850000
1724743607.615051,6.090000,-1.140000,-38.800000
1724743607.628277,6.120000,-1.150000,-38.760000
1724743607.641572,6.130000,-1.160000,-38.780000
1724743607.654788,6.100000,-1.180000,-38.790000
1724743607.669023,6.120000,-1.180000,-38.800000
1724743607.682298,6.120000,-1.160000,-38.860000
1724743607.696822,6.130000,-1.170000,-38.790000
1724743607.710301,6.120000,-1.150000,-38.850000
1724743607.724754,3.890000,-0.880000,-36.900000
1724743607.738228,3.910000,-0.900000,-36.930000
1724743607.751362,3.950000,-0.870000,-36.930000
1724743607.765022,3.890000,-0.870000,-36.930000
1724743607.778672,3.890000,-0.860000,-36.930000
1724743607.792189,3.920000,-0.860000,-36.930000
1724743607.805923,3.920000,-0.870000,-36.930000
1724743607.819689,3.920000,-0.870000,-36.930000
1724743607.833269,3.200000,2.970000,-37.090000
1724743607.847918,3.190000,2.950000,-37.050000
1724743607.861417,3.160000,2.950000,-37.050000
1724743607.874885,3.200000,2.970000,-37.090000
1724743607.888256,3.180000,2.970000,-37.120000
1724743607.903012,3.160000,2.970000,-37.080000
1724743607.916744,3.160000,2.970000,-37.060000
1724743607.930596,4.620000,0.160000,-35.500000
1724743607.944460,4.660000,0.130000,-35.500000
1724743607.958098,4.670000,0.160000,-35.530000
1724743607.971809,4.640000,0.170000,-35.530000
1724743607.985217,4.620000,0.160000,-35.520000
1724743608.000299,4.650000,0.160000,-35.530000
1724743608.015164,4.630000,0.140000,-35.590000
1724743608.029157,6.440000,5.610000,-33.650000
1724743608.044045,6.420000,5.610000,-33.690000
1724743608.057451,6.390000,5.600000,-33.630000
1724743608.072111,6.400000,5.590000,-33.620000
1724743608.085820,6.410000,5.610000,-33.720000
1724743608.099644,6.380000,5.590000,-33.650000
1724743608.114463,6.380000,5.610000,-33.650000
1724743608.129384,6.370000,5.600000,-33.660000
1724743608.144057,6.410000,5.580000,-33.650000
1724743608.158012,6.420000,5.600000,-33.650000
1724743608.171685,6.400000,5.610000,-33.650000
1724743608.186577,6.410000,5.610000,-33.650000
1724743608.201468,6.420000,5.590000,-33.650000
1724743608.217397,6.420000,5.600000,-33.690000
1724743608.233337,6.400000,5.590000,-33.620000
1724743608.249383,6.410000,5.610000,-33.630000
1724743608.264199,6.420000,5.610000,-33.680000
1724743608.278007,6.400000,5.610000,-33.660000
1724743608.291752,6.420000,5.600000,-33.660000
1724743608.306461,6.420000,5.590000,-33.660000
1724743608.320205,6.400000,5.600000,-33.630000
1724743608.335028,-2.830000,10.280000,-35.230000
1724743608.349033,-2.850000,10.300000,-35.230000
1724743608.362792,-2.820000,10.290000,-35.220000
1724743608.377407,-2.820000,10.290000,-35.220000
1724743608.391666,-2.850000,10.310000,-35.210000
1724743608.407373,-2.810000,10.260000,-35.250000
1724743608.423363,-2.830000,10.280000,-35.270000
1724743608.439442,-8.670000,10.740000,-33.970000
1724743608.453924,-8.720000,10.720000,-34.020000
1724743608.467611,-8.690000,10.710000,-33.970000
1724743608.482467,-8.690000,10.730000,-34.000000
1724743608.498529,-8.710000,10.730000,-34.020000
1724743608.514442,-8.680000,10.740000,-33.960000
1724743608.530243,-8.720000,10.740000,-33.950000
1724743608.544855,-17.050000,10.700000,-35.360000
1724743608.559379,-17.060000,10.730000,-35.360000
1724743608.573726,-17.030000,10.750000,-35.340000
1724743608.588256,-17.090000,10.730000,-35.320000
1724743608.602503,-17.060000,10.720000,-35.360000
1724743608.617054,-17.060000,10.730000,-35.410000
1724743608.630772,-17.050000,10.730000,-35.370000
1724743608.645119,-23.080000,8.380000,-34.730000
1724743608.658700,-23.080000,8.380000,-34.740000
1724743608.672992,-23.090000,8.360000,-34.740000
1724743608.686479,-23.070000,8.400000,-34.770000
1724743608.701396,-23.090000,8.400000,-34.750000
1724743608.716513,-23.070000,8.400000,-34.740000
1724743608.732279,-23.070000,8.380000,-34.720000
1724743608.746801,-23.070000,8.400000,-34.750000
1724743608.761393,-23.070000,8.400000,-34.740000
1724743608.777361,-23.070000,8.380000,-34.720000
1724743608.792804,-23.090000,8.370000,-34.730000
1724743608.806509,-23.070000,8.370000,-34.720000
1724743608.821567,-23.070000,8.400000,-34.780000
1724743608.836829,-23.060000,8.380000,-34.720000
1724743608.850618,-29.380000,1.050000,-35.350000
1724743608.865510,-29.360000,1.040000,-35.370000
1724743608.880696,-29.350000,1.020000,-35.410000
1724743608.895636,-29.380000,1.050000,-35.390000
1724743608.910445,-29.360000,1.050000,-35.370000
1724743608.925408,-29.390000,1.040000,-35.350000
1724743608.941420,-28.940000,-0.460000,-34.470000
1724743608.955943,-28.940000,-0.420000,-34.460000
1724743608.969544,-28.930000,-0.410000,-34.440000
1724743608.984138,-28.950000,-0.420000,-34.380000
1724743608.997604,-28.950000,-0.410000,-34.410000
1724743609.012818,-28.920000,-0.470000,-34.440000
1724743609.027634,-28.920000,-0.430000,-34.410000
1724743609.042390,-33.040000,-0.860000,-35.220000
1724743609.057937,-33.060000,-0.860000,-35.220000
1724743609.073901,-33.030000,-0.900000,-35.220000
1724743609.087373,-33.040000,-0.860000,-35.270000
1724743609.103238,-33.040000,-0.860000,-35.210000
1724743609.117836,-33.030000,-0.870000,-35.190000
1724743609.132833,-33.070000,-0.860000,-35.210000
1724743609.148899,-34.950000,-3.950000,-29.820000
1724743609.163677,-34.930000,-3.930000,-29.810000
1724743609.178582,-34.970000,-3.960000,-29.760000
1724743609.193362,-34.960000,-3.950000,-29.750000
1724743609.208194,-34.950000,-3.990000,-29.740000
1724743609.221865,-34.930000,-3.950000,-29.830000
1724743609.236715,-34.950000,-3.950000,-29.730000
1724743609.251608,-34.940000,-3.950000,-29.740000
1724743609.266616,-34.970000,-3.950000,-29.740000
1724743609.281481,-34.950000,-3.980000,-29.800000
1724743609.296256,-34.960000,-3.950000,-29.750000
1724743609.310055,-34.940000,-3.940000,-29.750000
1724743609.323677,-34.930000,-3.930000,-29.740000
1724743609.337416,-34.930000,-3.970000,-29.760000
1724743609.352223,-34.930000,-3.950000,-29.750000
1724743609.368333,-34.950000,-3.950000,-29.760000
1724743609.383173,-34.940000,-3.950000,-29.760000
1724743609.397864,-34.970000,-3.950000,-29.730000
1724743609.411579,-34.940000,-3.950000,-29.730000
1724743609.426050,-34.950000,-3.950000,-29.760000
1724743609.441201,-34.940000,-3.950000,-29.730000
1724743609.455692,-36.590000,-17.000000,-27.890000
1724743609.469464,-36.570000,-17.010000,-27.850000
1724743609.485089,-36.550000,-17.010000,-27.970000
1724743609.498984,-36.550000,-17.010000,-27.890000
1724743609.512490,-36.580000,-16.990000,-27.860000
1724743609.528235,-36.590000,-17.010000,-27.880000
1724743609.542633,-36.560000,-17.040000,-27.870000
1724743609.557317,-35.520000,-20.540000,-30.130000
1724743609.571626,-35.540000,-20.540000,-30.070000
1724743609.586491,-35.530000,-20.540000,-30.070000
1724743609.602457,-35.560000,-20.540000,-30.050000
1724743609.617944,-35.520000,-20.540000,-30.070000
1724743609.632596,-35.530000,-20.530000,-30.070000
1724743609.647360,-35.540000,-20.530000,-30.110000
1724743609.662719,-30.130000,-30.230000,-27.890000
1724743609.676116,-30.110000,-30.260000,-27.890000
1724743609.689627,-30.110000,-30.230000,-27.940000
1724743609.704134,-30.110000,-30.210000,-27.880000
1724743609.717958,-30.110000,-30.230000,-27.870000
1724743609.731722,-30.110000,-30.220000,-27.870000
1724743609.746458,-30.100000,-30.270000,-27.890000
1724743609.760833,-26.280000,-33.480000,-27.940000
1724743609.774434,-26.310000,-33.460000,-27.880000
1724743609.788032,-26.300000,-33.460000,-27.880000
1724743609.801365,-26.320000,-33.460000,-27.870000
1724743609.815845,-26.280000,-33.480000,-27.930000
1724743609.829503,-26.280000,-33.480000,-27.940000
1724743609.845330,-26.290000,-33.450000,-27.930000
1724743609.860110,-26.330000,-33.480000,-27.890000
1724743609.873911,-26.320000,-33.460000,-27.880000
1724743609.888761,-26.280000,-33.460000,-27.940000
1724743609.902665,-26.290000,-33.460000,-27.930000
1724743609.917153,-26.300000,-33.460000,-27.880000
1724743609.931031,-26.320000,-33.450000,-27.870000
1724743609.944404,-26.280000,-33.490000,-27.880000
1724743609.958988,-5.610000,-37.420000,-29.310000
1724743609.972680,-5.600000,-37.420000,-29.270000
1724743609.986418,-5.570000,-37.420000,-29.290000
1724743610.001335,-5.640000,-37.420000,-29.290000
1724743610.015778,-5.610000,-37.420000,-29.270000
1724743610.029397,-5.620000,-37.450000,-29.340000
1724743610.043953,-5.580000,-37.430000,-29.270000
1724743610.057416,3.770000,-33.460000,-30.850000
1724743610.071947,3.780000,-33.460000,-30.850000
1724743610.085747,3.790000,-33.460000,-30.850000
1724743610.099447,3.780000,-33.450000,-30.850000
1724743610.112648,3.790000,-33.480000,-30.850000
1724743610.126055,3.770000,-33.450000,-30.850000
1724743610.139232,3.740000,-33.460000,-30.830000
1724743610.154222,3.770000,-33.480000,-30.830000
1724743610.168708,8.620000,-25.240000,-31.440000
1724743610.182562,8.630000,-25.220000,-31.480000
1724743610.196072,8.610000,-25.240000,-31.440000
1724743610.209539,8.610000,-25.260000,-31.470000
1724743610.224117,8.620000,-25.260000,-31.470000
1724743610.237575,8.610000,-25.240000,-31.450000
1724743610.251086,8.600000,-25.260000,-31.440000
1724743610.264789,11.230000,-17.180000,-32.560000
1724743610.278546,11.260000,-17.180000,-32.540000
1724743610.291881,11.250000,-17.150000,-32.620000
1724743610.305175,11.260000,-17.150000,-32.570000
1724743610.318617,11.270000,-17.160000,-32.510000
1724743610.333252,11.220000,-17.130000,-32.560000
1724743610.347976,11.240000,-17.180000,-32.570000
1724743610.361533,11.270000,-17.150000,-32.560000
1724743610.375582,11.260000,-17.160000,-32.540000
1724743610.390720,11.250000,-17.150000,-32.530000
1724743610.404761,11.260000,-17.190000,-32.630000
1724743610.417834,11.250000,-17.190000,-32.570000
1724743610.430797,11.260000,-17.150000,-32.600000
1724743610.444861,11.270000,-17.170000,-32.530000
1724743610.457804,11.270000,-17.160000,-32.560000
1724743610.471844,9.320000,-4.680000,-35.990000
1724743610.485852,9.350000,-4.680000,-36.000000
1724743610.498822,9.360000,-4.680000,-36.000000
1724743610.511794,9.340000,-4.700000,-35.990000
1724743610.525792,9.320000,-4.670000,-36.050000
1724743610.538797,9.330000,-4.680000,-36.000000
1724743610.551790,9.340000,-4.720000,-36.000000
1724743610.565794,6.250000,-1.010000,-35.940000
1724743610.578823,6.260000,-1.010000,-36.000000
1724743610.593037,6.250000,-1.000000,-35.960000
1724743610.606076,6.270000,-1.050000,-35.960000
1724743610.619068,6.250000,-1.010000,-36.030000
1724743610.632069,6.280000,-1.000000,-36.050000
1724743610.646093,6.270000,-1.030000,-36.000000
1724743610.659060,6.280000,-1.010000,-35.990000
1724743610.672033,6.700000,-2.320000,-36.900000
1724743610.686076,6.720000,-2.310000,-36.930000
1724743610.699056,6.690000,-2.340000,-36.960000
1724743610.712034,6.700000,-2.340000,-36.910000
1724743610.726066,6.720000,-2.330000,-36.890000
1724743610.739011,6.680000,-2.330000,-36.920000
1724743610.753031,6.710000,-2.320000,-36.930000
1724743610.765999,6.700000,-2.320000,-36.890000
1724743610.778999,6.440000,-1.570000,-36.300000
1724743610.792026,6.410000,-1.580000,-36.280000
1724743610.806032,6.400000,-1.600000,-36.280000
1724743610.818926,6.410000,-1.600000,-36.300000
1724743610.832951,6.420000,-1.610000,-36.310000
1724743610.846941,6.390000,-1.580000,-36.280000
1724743610.860960,6.440000,-1.590000,-36.280000
1724743610.873938,6.140000,-1.160000,-36.650000
1724743610.887941,6.140000,-1.140000,-36.620000
1724743610.901925,6.120000,-1.180000,-36.620000
1724743610.915931,6.120000,-1.150000,-36.580000
1724743610.929932,6.130000,-1.160000,-36.620000
1724743610.943972,6.120000,-1.130000,-36.600000
1724743610.956981,6.140000,-1.150000,-36.680000
1724743610.970973,6.120000,-1.160000,-36.650000
1724743610.983952,6.100000,-1.130000,-36.590000
1724743610.996938,6.120000,-1.140000,-36.580000
1724743611.010935,6.100000,-1.160000,-36.590000
1724743611.024955,6.110000,-1.180000,-36.610000
1724743611.037913,6.120000,-1.170000,-36.580000
1724743611.051950,6.150000,-1.160000,-36.590000
1724743611.065979,6.100000,-1.140000,-36.620000
1724743611.078941,6.880000,-1.750000,-37.060000
1724743611.092963,6.870000,-1.750000,-37.140000
1724743611.106044,6.860000,-1.740000,-37.080000
1724743611.119650,6.860000,-1.760000,-37.060000
1724743611.133177,6.870000,-1.740000,-37.050000
1724743611.146884,6.860000,-1.760000,-37.060000
1724743611.160814,6.860000,-1.740000,-37.140000
1724743611.174638,6.270000,-2.040000,-36.780000
1724743611.188139,6.270000,-2.030000,-36.780000
1724743611.201712,6.250000,-2.030000,-36.750000
1724743611.216316,6.280000,-2.070000,-36.720000
1724743611.231231,6.280000,-2.030000,-36.820000
1724743611.244884,6.290000,-2.010000,-36.750000
1724743611.258533,6.270000,-2.030000,-36.750000
1724743611.272103,6.270000,-2.030000,-36.770000
1724743611.285545,7.450000,-1.890000,-36.890000
1724743611.298770,7.440000,-1.880000,-36.900000
1724743611.312073,7.430000,-1.880000,-36.930000
1724743611.325490,7.440000,-1.890000,-36.930000
1724743611.338829,7.410000,-1.880000,-36.900000
1724743611.352236,7.440000,-1.890000,-36.900000
1724743611.365570,7.440000,-1.880000,-36.980000
1724743611.378774,7.440000,-3.070000,-36.300000
1724743611.392185,7.440000,-3.070000,-36.270000
1724743611.405600,7.450000,-3.050000,-36.250000
1724743611.418761,7.440000,-3.070000,-36.300000
1724743611.432245,7.440000,-3.070000,-36.360000
1724743611.445629,7.440000,-3.050000,-36.280000
1724743611.459001,7.470000,-3.070000,-36.280000
1724743611.472663,7.420000,-3.090000,-36.300000
1724743611.486488,7.430000,-3.090000,-36.340000
1724743611.501369,7.440000,-3.070000,-36.390000
1724743611.516429,7.450000,-3.060000,-36.230000
1724743611.531284,7.450000,-3.050000,-36.280000
1724743611.544877,7.460000,-3.070000,-36.270000
1724743611.558560,7.450000,-3.060000,-36.360000
1724743611.572316,7.440000,-3.050000,-36.300000
1724743611.585861,6.700000,-3.640000,-36.610000
1724743611.599662,6.710000,-3.640000,-36.590000
1724743611.613381,6.700000,-3.640000,-36.580000
1724743611.626676,6.710000,-3.640000,-36.670000
1724743611.640882,6.720000,-3.640000,-36.600000
1724743611.654234,6.720000,-3.640000,-36.640000
1724743611.667425,6.690000,-3.640000,-36.590000
1724743611.680785,6.680000,-3.650000,-36.650000
1724743611.694071,7.900000,-3.950000,-37.840000
1724743611.707411,7.880000,-3.930000,-37.870000
1724743611.720597,7.900000,-3.950000,-37.830000
1724743611.733906,7.880000,-3.930000,-37.800000
