Timestamp,EncoderCount
1724305714.154738441,1784
1724305714.158945161,1787
1724305714.163099599,1789
1724305714.167070671,1792
1724305714.171166444,1795
1724305714.175252050,1798
1724305714.179436421,1801
1724305714.183528361,1804
1724305714.187749244,1807
1724305714.191776140,1809
1724305714.195783321,1812
1724305714.199964587,1815
1724305714.203952485,1818
1724305714.207961758,1821
1724305714.212125774,1824
1724305714.216176921,1827
1724305714.220387888,1829
1724305714.224390553,1832
1724305714.228455160,1835
1724305714.232528391,1838
1724305714.236688940,1841
1724305714.240812776,1844
1724305714.244947513,1846
1724305714.249004415,1849
1724305714.253060194,1852
1724305714.257277219,1854
1724305714.261384284,1857
1724305714.265478240,1860
1724305714.269534878,1862
1724305714.273651543,1865
1724305714.277716200,1868
1724305714.281833430,1870
1724305714.285945735,1873
1724305714.289999346,1876
1724305714.294073145,1878
1724305714.298166526,1881
1724305714.302285235,1884
1724305714.306421326,1886
1724305714.310527038,1889
1724305714.314641449,1892
1724305714.318616272,1894
1724305714.322642568,1897
1724305714.326779654,1900
1724305714.330837684,1903
1724305714.335030059,1905
1724305714.339095639,1908
1724305714.343167720,1911
1724305714.347253067,1914
1724305714.351345839,1917
1724305714.355456573,1919
1724305714.359574037,1922
1724305714.363663085,1925
1724305714.367198827,1928
1724305714.370741303,1931
1724305714.375469244,1933
1724305714.379014408,1936
1724305714.383634410,1939
1724305714.387181375,1942
1724305714.391859479,1945
1724305714.395483954,1948
1724305714.400166482,1950
1724305714.403691754,1953
1724305714.408319352,1956
1724305714.411660362,1959
1724305714.415777007,1962
1724305714.419879586,1964
1724305714.423984096,1967
1724305714.428058663,1970
1724305714.432167693,1973
1724305714.436217468,1976
1724305714.440364999,1979
1724305714.444437501,1981
1724305714.448584074,1984
1724305714.452629364,1987
1724305714.456713945,1990
1724305714.461050139,1993
1724305714.465147825,1995
1724305714.469070593,1998
1724305714.473109615,2001
1724305714.477178565,2004
1724305714.481312813,2006
1724305714.485420300,2009
1724305714.489507753,2012
1724305714.493678294,2014
1724305714.497860768,2017
1724305714.501898960,2020
1724305714.506043121,2023
1724305714.510127295,2025
1724305714.514202111,2028
1724305714.518326335,2031
1724305714.522403033,2033
1724305714.526309279,2036
1724305714.530452666,2039
1724305714.534530115,2041
1724305714.538768001,2044
1724305714.542854593,2047
1724305714.546956050,2050
1724305714.550951285,2052
1724305714.555002365,2055
1724305714.559098423,2058
1724305714.563097253,2060
1724305714.567237278,2063
1724305714.571326586,2066
1724305714.575532856,2069
1724305714.579570265,2071
1724305714.583906423,2074
1724305714.587866655,2077
1724305714.591934623,2080
1724305714.595936123,2082
1724305714.600023206,2085
1724305714.604135352,2088
1724305714.608277284,2090
1724305714.612403909,2093
1724305714.616405634,2096
1724305714.620560800,2099
1724305714.624605270,2101
1724305714.628785551,2104
1724305714.632874450,2107
1724305714.637043547,2110
1724305714.641105451,2112
1724305714.645239897,2115
1724305714.649331996,2118
1724305714.653419705,2121
1724305714.657581926,2123
1724305714.661657849,2126
1724305714.665710078,2129
1724305714.669642347,2132
1724305714.673735152,2135
1724305714.677860623,2137
1724305714.682090237,2140
1724305714.686151717,2143
1724305714.690229436,2146
1724305714.694348468,2149
1724305714.698441211,2152
1724305714.702587343,2154
1724305714.706740928,2157
1724305714.710791091,2160
1724305714.714860026,2163
1724305714.718978226,2166
1724305714.722989267,2169
1724305714.727006056,2172
1724305714.731062378,2174
1724305714.735112405,2177
1724305714.739505777,2180
1724305714.743488222,2183
1724305714.747611379,2186
1724305714.751780527,2189
1724305714.755753056,2192
1724305714.759932292,2194
1724305714.763942283,2197
1724305714.768084042,2200
1724305714.772189250,2203
1724305714.776356975,2206
1724305714.780347906,2208
1724305714.784474080,2211
1724305714.788620371,2214
1724305714.792668305,2217
1724305714.796736439,2219
1724305714.800854004,2222
1724305714.805025744,2225
1724305714.808970448,2227
1724305714.813025981,2230
1724305714.817127982,2232
1724305714.821200574,2235
1724305714.825295972,2238
1724305714.829416647,2240
1724305714.833517354,2243
1724305714.837563785,2246
1724305714.841678538,2248
1724305714.845826599,2251
1724305714.849852954,2253
1724305714.853944545,2256
1724305714.858125593,2259
1724305714.862285010,2261
1724305714.866276417,2264
1724305714.870426959,2267
1724305714.874503795,2270
1724305714.878566663,2272
1724305714.882739530,2275
1724305714.886799895,2278
1724305714.890891580,2280
1724305714.894990253,2283
1724305714.899085782,2286
1724305714.903133516,2289
1724305714.907242190,2291
1724305714.911302521,2294
1724305714.913759442,2297
1724305714.917318662,2300
1724305714.920848810,2303
1724305714.925612692,2305
1724305714.929125882,2308
1724305714.933715358,2311
1724305714.937251950,2314
1724305714.941913409,2317
1724305714.945420890,2319
1724305714.950056100,2322
1724305714.953621807,2325
1724305714.958298342,2328
1724305714.961776267,2331
1724305714.965825322,2333
1724305714.970016134,2336
1724305714.974016729,2339
1724305714.978153754,2342
1724305714.982234655,2345
1724305714.986343926,2347
1724305714.990451304,2350
1724305714.994532190,2353
1724305714.998628262,2356
1724305715.002764689,2359
1724305715.006819678,2361
1724305715.010963689,2364
1724305715.015013163,2367
1724305715.019191419,2370
1724305715.023110612,2372
1724305715.027206690,2375
1724305715.031313209,2378
1724305715.035425172,2380
1724305715.039548592,2383
1724305715.043590068,2385
1724305715.047756796,2388
1724305715.051817597,2390
1724305715.055929277,2392
1724305715.060034253,2394
1724305715.064111780,2396
1724305715.068213443,2398
1724305715.072326634,2400
1724305715.076426621,2402
1724305715.080526974,2404
1724305715.084522733,2405
1724305715.088667821,2407
1724305715.092780422,2409
1724305715.096874337,2410
1724305715.101012546,2412
1724305715.105103678,2413
1724305715.109234746,2415
1724305715.113326774,2416
1724305715.117495498,2418
1724305715.121467727,2419
1724305715.125535146,2421
1724305715.129635415,2422
1724305715.133742893,2424
1724305715.137901273,2425
1724305715.141950955,2427
1724305715.146000960,2428
1724305715.150056327,2429
1724305715.154181688,2431
1724305715.158268867,2432
1724305715.162383990,2434
1724305715.166558908,2435
1724305715.170533021,2436
1724305715.174728272,2437
1724305715.178758725,2438
1724305715.182905858,2439
1724305715.186963909,2440
1724305715.191099042,2441
1724305715.195274249,2442
1724305715.199309886,2443
1724305715.203341134,2443
1724305715.207442223,2444
1724305715.211543219,2445
1724305715.215641580,2445
1724305715.219746725,2446
1724305715.223813243,2446
1724305715.227941631,2447
1724305715.232066021,2447
1724305715.236221853,2447
1724305715.240277766,2447
1724305715.244398062,2448
1724305715.248352544,2448
1724305715.252474771,2448
1724305715.256608840,2448
1724305715.260671925,2448
1724305715.264783899,2449
1724305715.268913548,2449
1724305715.272976161,2449
1724305715.277253410,2449
1724305715.281203053,2449
1724305715.285275488,2449
1724305715.289356558,2449
1724305715.293478849,2449
1724305715.297627268,2449
1724305715.301730285,2449
1724305715.305829419,2449
1724305715.309954725,2449
1724305715.313976410,2449
1724305715.318114492,2449
1724305715.322150941,2449
1724305715.326193577,2449
1724305715.330501239,2449
1724305715.334489671,2449
1724305715.338640152,2448
1724305715.342707456,2448
1724305715.346776634,2448
1724305715.350859795,2448
1724305715.354899085,2447
1724305715.359049524,2447
1724305715.363132922,2446
1724305715.367187247,2446
1724305715.371245323,2445
1724305715.375361162,2445
1724305715.379546282,2445
1724305715.383626960,2444
1724305715.387659825,2443
1724305715.391864990,2443
1724305715.395903413,2442
1724305715.400032332,2442
1724305715.404103129,2441
1724305715.408167007,2440
1724305715.412249005,2440
1724305715.416362003,2439
1724305715.420451206,2438
1724305715.424521554,2438
1724305715.428596813,2437
1724305715.432777241,2436
1724305715.436932218,2436
1724305715.440960484,2435
1724305715.445052511,2434
1724305715.449196678,2433
1724305715.453227368,2433
1724305715.457307485,2432
1724305715.461423838,2432
1724305715.465031569,2431
1724305715.468563429,2430
1724305715.473211566,2430
1724305715.476721085,2429
1724305715.481411039,2428
1724305715.484986318,2428
1724305715.489732535,2427
1724305715.493323154,2426
1724305715.498221632,2425
1724305715.501804256,2425
1724305715.506451599,2424
1724305715.509486340,2423
1724305715.513500469,2422
1724305715.517606071,2422
1724305715.521700339,2421
1724305715.525852915,2420
1724305715.529853074,2419
1724305715.534015493,2418
1724305715.538180754,2417
1724305715.542201261,2416
1724305715.546265410,2415
1724305715.550372925,2414
1724305715.554571617,2413
1724305715.558624389,2412
1724305715.562653330,2411
1724305715.566762972,2410
1724305715.570852683,2409
1724305715.575019612,2408
1724305715.578977198,2407
1724305715.583190797,2406
1724305715.587160356,2405
1724305715.591212115,2404
1724305715.595667320,2403
1724305715.599736231,2402
1724305715.603817000,2401
1724305715.607728378,2400
1724305715.611750653,2398
1724305715.615995279,2397
1724305715.619968562,2396
1724305715.624046121,2395
1724305715.628299616,2394
1724305715.632314252,2393
1724305715.636409144,2392
1724305715.640543952,2391
1724305715.644679662,2389
1724305715.648823544,2388
1724305715.652875956,2387
1724305715.656983670,2386
1724305715.661333816,2385
1724305715.665401776,2384
1724305715.669302793,2383
1724305715.673343019,2382
1724305715.677469254,2380
1724305715.681598277,2379
1724305715.685714790,2378
1724305715.689923072,2377
1724305715.693998066,2376
1724305715.698045352,2374
1724305715.702123089,2373
1724305715.706122352,2372
1724305715.710292484,2371
1724305715.714301872,2369
1724305715.718531801,2368
1724305715.722623014,2367
1724305715.726627753,2365
1724305715.730557118,2364
1724305715.734825843,2363
1724305715.738951965,2361
1724305715.742846660,2360
1724305715.746935985,2359
1724305715.751076416,2357
1724305715.755063182,2356
1724305715.759169864,2355
1724305715.763276769,2353
1724305715.767397827,2352
1724305715.771508593,2350
1724305715.775570065,2349
1724305715.779811806,2348
1724305715.783932359,2346
1724305715.787919985,2345
1724305715.791967357,2343
1724305715.796036368,2342
1724305715.800176837,2340
1724305715.804256528,2338
1724305715.808416187,2337
1724305715.812585124,2336
1724305715.816734222,2334
1724305715.820778922,2333
1724305715.824839325,2331
1724305715.829020177,2329
1724305715.832954961,2328
1724305715.837011859,2326
1724305715.841235725,2325
1724305715.845332415,2324
1724305715.849338291,2322
1724305715.853409715,2321
1724305715.857546872,2319
1724305715.861697886,2317
1724305715.865748141,2316
1724305715.869988674,2314
1724305715.874086241,2313
1724305715.878103738,2311
1724305715.882150136,2310
1724305715.886304181,2308
1724305715.890428501,2307
1724305715.894487389,2305
1724305715.898568974,2304
1724305715.902658697,2302
1724305715.906663463,2301
1724305715.910805905,2299
1724305715.914991318,2297
1724305715.919149587,2296
1724305715.923241729,2294
1724305715.927281098,2292
1724305715.931241197,2291
1724305715.935351272,2289
1724305715.939342455,2287
1724305715.943520158,2286
1724305715.947701118,2284
1724305715.951900400,2282
1724305715.956012784,2281
1724305715.959989683,2279
1724305715.964019918,2277
1724305715.968143621,2275
1724305715.972162087,2274
1724305715.976270459,2272
1724305715.980556340,2270
1724305715.984806901,2268
1724305715.987318557,2267
1724305715.990946083,2265
1724305715.996843821,2263
1724305716.000993282,2261
1724305716.004907955,2260
1724305716.009189042,2258
1724305716.013367630,2256
1724305716.015838198,2254
1724305716.019434095,2253
1724305716.023006565,2251
1724305716.027664084,2249
1724305716.031233432,2247
1724305716.035809775,2245
1724305716.039393301,2244
1724305716.044111662,2242
1724305716.047753791,2240
1724305716.051354039,2239
1724305716.055407222,2237
1724305716.060042815,2235
1724305716.063524169,2233
1724305716.067646184,2231
1724305716.071995466,2229
1724305716.076022149,2228
1724305716.080079695,2226
1724305716.084033078,2224
1724305716.088267203,2222
1724305716.092273843,2220
1724305716.096305650,2218
1724305716.100337712,2216
1724305716.104379636,2215
1724305716.108609461,2213
1724305716.112745303,2211
1724305716.116769418,2209
1724305716.120843817,2207
1724305716.125011676,2205
1724305716.133242799,2202
1724305716.137567356,2200
1724305716.141300581,2198
1724305716.145474747,2196
1724305716.149624306,2194
1724305716.153597423,2192
1724305716.157680618,2190
1724305716.161828688,2188
1724305716.165887456,2186
1724305716.170018802,2184
1724305716.174150417,2182
1724305716.178235585,2180
1724305716.182356253,2178
1724305716.186420030,2176
1724305716.190519886,2174
1724305716.194595707,2172
1724305716.198380201,2170
1724305716.201880974,2168
1724305716.206589470,2166
1724305716.210075081,2164
1724305716.214734650,2162
1724305716.218255824,2160
1724305716.222792914,2158
1724305716.226511804,2156
1724305716.231059579,2154
1724305716.234606146,2152
1724305716.239161933,2150
1724305716.242931867,2148
1724305716.246773051,2146
1724305716.250791434,2144
1724305716.254890250,2142
1724305716.259076393,2140
1724305716.263044597,2138
1724305716.267162386,2136
1724305716.271194811,2134
1724305716.275350190,2132
1724305716.279463411,2130
1724305716.283568004,2128
1724305716.287755142,2126
1724305716.291705487,2124
1724305716.295847357,2122
1724305716.299965322,2120
1724305716.304071411,2118
1724305716.308124715,2116
1724305716.312200302,2114
1724305716.316333445,2111
1724305716.320421207,2109
1724305716.324481603,2107
1724305716.328579482,2105
1724305716.332681878,2103
1724305716.336761802,2101
1724305716.340862098,2099
1724305716.344976087,2097
1724305716.349063616,2095
1724305716.353188666,2093
1724305716.357267301,2090
1724305716.361349834,2088
1724305716.365422184,2086
1724305716.369565853,2084
1724305716.373641413,2082
1724305716.377700002,2080
1724305716.381816821,2077
1724305716.386037533,2075
1724305716.389976126,2073
1724305716.394112089,2071
1724305716.398204572,2069
1724305716.402299908,2067
1724305716.406355328,2064
1724305716.410518975,2062
1724305716.414635018,2060
1724305716.418649105,2058
1724305716.422733101,2056
1724305716.426966276,2053
1724305716.430991229,2051
1724305716.435080073,2049
1724305716.439097428,2047
1724305716.443237467,2045
1724305716.447265711,2043
1724305716.451398650,2040
1724305716.455527929,2038
1724305716.459613229,2036
1724305716.463714564,2034
1724305716.467835328,2032
1724305716.471926073,2029
1724305716.476070789,2027
1724305716.480167871,2025
1724305716.484280544,2023
1724305716.488278669,2021
1724305716.492423398,2019
1724305716.496505765,2016
1724305716.500627357,2014
1724305716.504642076,2012
1724305716.508703645,2010
1724305716.512839761,2008
1724305716.516979020,2005
1724305716.521023321,2003
1724305716.525123511,2001
1724305716.529263710,1999
1724305716.533374995,1996
1724305716.537401133,1994
1724305716.541508797,1992
1724305716.545620221,1990
1724305716.549706323,1987
1724305716.553812756,1985
1724305716.557969190,1983
1724305716.561963685,1981
1724305716.566095753,1978
1724305716.570147498,1976
1724305716.574230117,1974
1724305716.578345641,1971
1724305716.582549016,1969
1724305716.586574402,1967
1724305716.590703249,1964
1724305716.594893051,1962
1724305716.598910979,1960
1724305716.603068896,1957
1724305716.607277479,1955
1724305716.611296515,1953
1724305716.615405078,1951
1724305716.619433585,1948
1724305716.623486873,1946
1724305716.627585985,1944
1724305716.631679853,1941
1724305716.635799901,1939
1724305716.639905873,1937
1724305716.644043686,1935
1724305716.648123668,1932
1724305716.652181546,1930
1724305716.656309976,1928
1724305716.660377035,1925
1724305716.664455730,1923
1724305716.668547532,1921
1724305716.672700214,1919
1724305716.676808431,1917
1724305716.680870610,1914
1724305716.685018722,1912
1724305716.689178984,1910
1724305716.693256537,1907
1724305716.697261350,1905
1724305716.701349461,1903
1724305716.705341892,1901
1724305716.709418273,1898
1724305716.713566910,1896
1724305716.717783099,1894
1724305716.721731241,1891
1724305716.725804239,1889
1724305716.730140377,1887
1724305716.734124274,1884
1724305716.738113004,1882
1724305716.742235844,1880
1724305716.746373882,1877
1724305716.749048690,1875
1724305716.752690336,1873
1724305716.756378831,1870
1724305716.759896135,1868
1724305716.764558756,1865
1724305716.769094889,1863
1724305716.772747141,1861
1724305716.776438943,1858
1724305716.780926381,1856
1724305716.785357201,1853
1724305716.788978553,1851
1724305716.792713730,1849
1724305716.796766192,1846
1724305716.800922812,1844
1724305716.805026046,1841
1724305716.809129331,1839
1724305716.813249217,1836
1724305716.817338995,1834
1724305716.821430996,1831
1724305716.825595003,1829
1724305716.829476372,1826
1724305716.833618654,1824
1724305716.837742502,1821
1724305716.841975563,1819
1724305716.845971300,1817
1724305716.850077049,1814
1724305716.854079607,1812
1724305716.858188848,1809
1724305716.862382381,1806
1724305716.866442884,1804
1724305716.870625986,1801
1724305716.874724910,1799
1724305716.878737754,1796
1724305716.882770062,1794
1724305716.886830329,1791
1724305716.890977983,1789
1724305716.894979967,1786
1724305716.899078810,1784
1724305716.903255191,1782
1724305716.907318349,1779
1724305716.911468385,1777
1724305716.915559604,1774
1724305716.919614326,1772
1724305716.923664209,1770
1724305716.927761617,1768
1724305716.931897735,1765
1724305716.935974649,1763
1724305716.940113148,1761
1724305716.944332680,1758
1724305716.948326797,1756
1724305716.952412258,1754
1724305716.956446210,1752
1724305716.960531189,1749
1724305716.964796545,1747
1724305716.968778213,1745
1724305716.972902385,1742
1724305716.976951558,1740
1724305716.981085393,1738
1724305716.985146306,1735
1724305716.989273211,1733
1724305716.993468080,1731
1724305716.997430359,1728
1724305717.001592019,1726
1724305717.005652743,1724
1724305717.009792315,1721
1724305717.013869219,1719
1724305717.017948655,1716
1724305717.022071574,1714
1724305717.026286656,1711
1724305717.030219369,1709
1724305717.034317612,1706
1724305717.038406834,1704
1724305717.042480759,1701
1724305717.046595677,1699
1724305717.050659037,1696
1724305717.054761672,1694
1724305717.058897754,1691
1724305717.062993566,1688
1724305717.066993091,1686
1724305717.071069108,1683
1724305717.075143399,1681
1724305717.079287131,1678
1724305717.083327241,1676
1724305717.087551906,1673
1724305717.091619567,1671
1724305717.095725386,1668
1724305717.099785434,1665
1724305717.103954004,1663
1724305717.108064100,1660
1724305717.112059395,1658
1724305717.116251519,1655
1724305717.120351272,1653
1724305717.124435022,1650
1724305717.128421948,1647
1724305717.132549407,1645
1724305717.136671486,1642
1724305717.140758274,1640
1724305717.144859102,1637
1724305717.149039740,1635
1724305717.153113777,1632
1724305717.157226202,1630
1724305717.161201410,1628
1724305717.165330669,1625
1724305717.169435400,1623
1724305717.173514668,1621
1724305717.177610103,1618
1724305717.181674196,1616
1724305717.185834595,1613
1724305717.189881138,1611
1724305717.194117933,1609
1724305717.198170092,1607
1724305717.202224311,1604
1724305717.206342172,1602
1724305717.210454587,1600
1724305717.214457310,1597
1724305717.218554302,1595
1724305717.222663018,1592
1724305717.226777902,1590
1724305717.230841736,1588
1724305717.235001225,1585
1724305717.239050875,1583
1724305717.243371241,1580
1724305717.247528289,1578
1724305717.251483228,1576
1724305717.255569719,1573
1724305717.259702730,1571
1724305717.263843446,1568
1724305717.267951549,1565
1724305717.272233835,1563
1724305717.276107012,1560
1724305717.280436967,1558
1724305717.284389610,1555
1724305717.288336491,1553
1724305717.292396863,1550
1724305717.296545793,1548
1724305717.300166167,1545
1724305717.303737117,1542
1724305717.308456894,1540
1724305717.311998708,1537
1724305717.316828603,1534
1724305717.320336574,1532
1724305717.325011952,1529
1724305717.328647963,1527
1724305717.332247482,1524
1724305717.337115476,1521
1724305717.340843191,1519
1724305717.344604140,1516
1724305717.348713218,1513
1724305717.352912553,1511
1724305717.356896164,1508
1724305717.361001445,1505
1724305717.365106548,1503
1724305717.369326888,1500
1724305717.373306816,1498
1724305717.377468874,1495
1724305717.381503069,1493
1724305717.385681020,1490
1724305717.389729946,1488
1724305717.393706996,1485
1724305717.397932956,1482
1724305717.401944401,1480
1724305717.406153119,1477
1724305717.410279842,1475
1724305717.414380440,1473
1724305717.418427318,1470
1724305717.422495238,1468
1724305717.426588340,1466
1724305717.430748999,1463
1724305717.434777414,1461
1724305717.438830844,1459
1724305717.442960077,1456
1724305717.446827407,1454
1724305717.451088559,1452
1724305717.455135800,1449
1724305717.459296365,1447
1724305717.463454069,1445
1724305717.467350478,1442
1724305717.471527310,1440
1724305717.475642049,1437
1724305717.479640560,1435
1724305717.483687831,1433
1724305717.487826438,1430
1724305717.491962152,1428
1724305717.496075757,1425
1724305717.500188938,1423
1724305717.504264729,1420
1724305717.508295774,1418
1724305717.512518044,1415
1724305717.516585907,1413
1724305717.520718113,1410
1724305717.524763890,1408
1724305717.528743907,1405
1724305717.533009433,1402
1724305717.537129731,1400
1724305717.541049780,1397
1724305717.545261692,1394
1724305717.549469194,1392
1724305717.553558958,1389
1724305717.557560055,1387
1724305717.561644513,1384
1724305717.565752758,1381
1724305717.569914762,1379
1724305717.574075121,1376
1724305717.578096207,1373
1724305717.582198223,1371
1724305717.586313223,1368
1724305717.590450014,1365
1724305717.594520380,1363
1724305717.598540554,1360
1724305717.602624916,1358
1724305717.606686603,1355
1724305717.610834874,1352
1724305717.614967749,1350
1724305717.618940855,1347
1724305717.623125570,1345
1724305717.627215578,1342
1724305717.631259147,1340
1724305717.635428356,1337
1724305717.639519782,1335
1724305717.643618255,1332
1724305717.647708994,1330
1724305717.651804094,1327
1724305717.655870288,1325
1724305717.659951433,1322
1724305717.664071202,1320
1724305717.668167124,1317
1724305717.672262737,1315
1724305717.676391352,1313
1724305717.680446989,1310
1724305717.684524734,1308
1724305717.688609508,1306
1724305717.692730748,1303
1724305717.696853281,1301
1724305717.700763643,1299
1724305717.705098786,1296
1724305717.709146691,1294
1724305717.713144532,1291
1724305717.717114623,1289
1724305717.721292688,1287
1724305717.725289474,1284
1724305717.729393863,1282
1724305717.733458223,1279
1724305717.737668413,1277
1724305717.741676863,1274
1724305717.745764383,1272
1724305717.749850951,1269
1724305717.753938069,1267
1724305717.758029664,1264
1724305717.762157239,1262
1724305717.766260920,1259
1724305717.770382563,1257
1724305717.774520722,1254
1724305717.778575306,1251
1724305717.782605413,1249
1724305717.786725277,1246
1724305717.790982443,1243
1724305717.795003821,1241
1724305717.799095151,1238
1724305717.803099433,1235
1724305717.807102819,1233
1724305717.811255101,1230
1724305717.815399286,1228
1724305717.819495019,1225
1724305717.823598929,1222
1724305717.827735747,1220
1724305717.831881240,1217
1724305717.835987317,1214
1724305717.840057517,1212
1724305717.844072698,1209
1724305717.846602154,1206
1724305717.850172452,1204
1724305717.853683638,1201
1724305717.858415978,1198
1724305717.862036819,1196
1724305717.866633910,1193
1724305717.870225186,1190
1724305717.874832756,1188
1724305717.878363051,1185
1724305717.883086464,1183
1724305717.886638901,1180
1724305717.891238511,1178
1724305717.894472854,1175
1724305717.898578883,1173
1724305717.902681506,1170
1724305717.906768330,1168
1724305717.910866250,1165
1724305717.914971294,1163
1724305717.919048545,1160
1724305717.923261743,1158
1724305717.927178188,1155
1724305717.931264549,1153
1724305717.935363345,1150
1724305717.939470690,1148
1724305717.943568508,1145
1724305717.947757440,1143
1724305717.951896349,1141
1724305717.955945367,1138
1724305717.960086307,1136
1724305717.964158808,1133
1724305717.968198665,1131
1724305717.972303666,1128
1724305717.976445439,1125
1724305717.980542690,1123
1724305717.984614424,1120
1724305717.988762767,1118
1724305717.992842039,1115
1724305717.996885544,1113
1724305718.001066501,1110
1724305718.005049827,1108
1724305718.009224470,1105
1724305718.013332331,1103
1724305718.017381743,1100
1724305718.021463138,1097
1724305718.025631277,1095
1724305718.029667128,1092
1724305718.033773902,1090
1724305718.037859410,1087
1724305718.041967099,1084
1724305718.046075918,1082
1724305718.050104485,1079
1724305718.054217865,1077
1724305718.058322306,1074
1724305718.062402963,1071
1724305718.066473708,1069
1724305718.070590426,1066
1724305718.074634294,1063
1724305718.078779279,1061
1724305718.082897984,1058
1724305718.086937304,1055
1724305718.091038104,1053
1724305718.095132579,1050
1724305718.099250272,1048
1724305718.103297177,1045
1724305718.107422599,1042
1724305718.111520658,1040
1724305718.115632561,1037
1724305718.119726244,1034
1724305718.123860858,1032
1724305718.127904495,1029
1724305718.132023971,1026
1724305718.136121372,1024
1724305718.140388352,1021
1724305718.144490275,1018
1724305718.148518780,1016
1724305718.152560720,1013
1724305718.156704870,1011
1724305718.160685439,1008
1724305718.164918604,1005
1724305718.169002100,1003
1724305718.173096301,1000
1724305718.177153822,998
1724305718.181194342,995
1724305718.185334341,993
1724305718.189355548,990
1724305718.193456954,987
1724305718.197534224,985
1724305718.201661452,982
1724305718.205748346,980
1724305718.209807210,977
1724305718.213963929,975
1724305718.218062192,972
1724305718.222163023,970
1724305718.226222018,967
1724305718.230291641,964
1724305718.234576566,962
1724305718.238500681,959
1724305718.242639429,957
1724305718.246697553,954
1724305718.250745190,952
1724305718.254935215,949
1724305718.258993527,947
1724305718.263053668,944
1724305718.267228048,941
1724305718.271285426,939
1724305718.275359254,936
1724305718.279514026,934
1724305718.283530497,931
1724305718.287713438,929
1724305718.291935602,926
1724305718.296045819,923
1724305718.300119704,921
1724305718.304086109,918
1724305718.308143826,916
1724305718.312247082,913
1724305718.316270292,910
1724305718.320376951,908
1724305718.324786785,905
1724305718.328658721,903
1724305718.332642335,900
1724305718.336782960,898
1724305718.340913975,895
1724305718.345040081,893
1724305718.349090380,890
1724305718.353209919,888
1724305718.357334189,885
1724305718.361406737,883
1724305718.365486078,880
1724305718.369566288,877
1724305718.373638628,875
1724305718.377723861,873
1724305718.381801534,870
1724305718.385941805,868
1724305718.390116330,865
1724305718.394169285,863
1724305718.397672921,860
1724305718.401258500,858
1724305718.405955905,856
1724305718.409451551,853
1724305718.414089142,851
1724305718.417747618,848
1724305718.422466548,846
1724305718.425970322,844
1724305718.430512130,841
1724305718.434011154,839
1724305718.438604212,837
1724305718.442154755,834
1724305718.446306777,832
1724305718.450329387,830
1724305718.454491515,828
1724305718.458518462,825
1724305718.462629733,823
1724305718.466778221,821
1724305718.470892354,819
1724305718.474916173,817
1724305718.478990592,814
1724305718.483319083,812
1724305718.487219222,810
1724305718.491350265,808
1724305718.495416374,806
1724305718.499542303,804
1724305718.503681770,802
1724305718.507680000,800
1724305718.511748324,797
1724305718.515866748,796
1724305718.519984099,793
1724305718.524019557,791
1724305718.528289272,789
1724305718.532336329,787
1724305718.536341591,785
1724305718.540461802,783
1724305718.544556347,781
1724305718.548632637,779
1724305718.552720387,777
1724305718.556904709,775
1724305718.560895140,773
1724305718.564946148,771
1724305718.569160355,769
1724305718.573288112,767
1724305718.577359683,765
1724305718.581336680,763
1724305718.585691057,761
1724305718.589643500,759
1724305718.593857667,757
1724305718.597892300,755
1724305718.602021004,753
1724305718.606212731,751
1724305718.610225621,749
1724305718.614358259,747
1724305718.618436044,745
1724305718.622549247,743
1724305718.626557208,741
1724305718.630775508,739
1724305718.636168009,736
1724305718.640326086,734
1724305718.644306928,732
1724305718.648418242,730
1724305718.652519705,728
1724305718.656621393,726
1724305718.660638223,724
1724305718.664701984,722
1724305718.668908089,721
1724305718.672837578,719
1724305718.676940406,717
1724305718.681161720,715
1724305718.685159508,713
1724305718.689201263,712
1724305718.693168160,710
1724305718.697406267,708
1724305718.701584506,707
1724305718.705544981,705
1724305718.709531139,703
1724305718.713766863,702
1724305718.717934655,700
1724305718.721988782,699
1724305718.726146940,697
1724305718.730358491,696
1724305718.734233226,694
1724305718.738245722,693
1724305718.742406604,692
1724305718.746385906,690
1724305718.750610114,689
1724305718.754625973,687
1724305718.758747941,686
1724305718.762793124,685
1724305718.766934612,683
1724305718.771048934,682
1724305718.775101875,681
1724305718.779269089,680
1724305718.783442518,678
1724305718.787442615,677
1724305718.791626284,676
1724305718.795722718,674
1724305718.799700584,673
1724305718.803829158,672
1724305718.807946085,671
1724305718.812096042,670
1724305718.816201853,668
1724305718.820205003,667
1724305718.824223037,666
1724305718.828576549,665
1724305718.832424220,664
1724305718.836508347,662
1724305718.840793566,661
1724305718.844861254,660
1724305718.849079815,658
1724305718.853119117,657
1724305718.857238613,656
1724305718.861111983,654
1724305718.865117694,653
1724305718.869374875,652
1724305718.873428376,650
1724305718.877542074,649
1724305718.881592475,648
1724305718.885705223,646
1724305718.889780870,645
1724305718.893852636,644
1724305718.897991786,643
1724305718.902027458,641
1724305718.906110462,640
1724305718.910191427,639
1724305718.914305795,637
1724305718.918494849,636
1724305718.922602999,635
1724305718.926616368,634
1724305718.930656012,633
1724305718.934895932,631
1724305718.938980456,630
1724305718.943084197,629
1724305718.947059214,628
1724305718.951296566,627
1724305718.955520923,626
1724305718.959584834,625
1724305718.963689950,623
1724305718.967740451,622
1724305718.971742728,621
1724305718.975973845,620
1724305718.979944561,619
